,term,term_d,rate
2013-11-29,0d,0.0,2.8857
2013-11-29,1m,0.08,4.771
2013-11-29,2m,0.17,4.3101
2013-11-29,3m,0.25,4.2787
2013-11-29,6m,0.5,4.045
2013-11-29,9m,0.75,4.0703
2013-11-29,1y,1.0,3.9787
2013-11-29,2y,2.0,4.1662
2013-11-29,3y,3.0,4.2652
2013-11-29,4y,4.0,4.3075
2013-11-29,5y,5.0,4.2612
2013-11-29,6y,6.0,4.4356
2013-11-29,7y,7.0,4.3807
2013-11-29,8y,8.0,4.4201
2013-11-29,9y,9.0,4.4236
2013-11-29,10y,10.0,4.3612
2013-11-29,15y,15.0,4.6382
2013-11-29,20y,20.0,4.8464
2013-11-29,30y,30.0,4.9144
2013-11-29,40y,40.0,5.0419
2013-11-29,50y,50.0,5.1068
