,term,term_d,rate
2012-02-09,0d,0.0,1.5381
2012-02-09,1m,0.08,2.4557
2012-02-09,2m,0.17,3.0456
2012-02-09,3m,0.25,3.0674
2012-02-09,6m,0.5,2.8689999999999998
2012-02-09,9m,0.75,2.9138
2012-02-09,1y,1.0,2.9589
2012-02-09,2y,2.0,3.0004
2012-02-09,3y,3.0,3.0283
2012-02-09,4y,4.0,3.1356
2012-02-09,5y,5.0,3.1726
2012-02-09,6y,6.0,3.3985
2012-02-09,7y,7.0,3.4406
2012-02-09,8y,8.0,3.532
2012-02-09,9y,9.0,3.54
2012-02-09,10y,10.0,3.5409
2012-02-09,15y,15.0,3.7758
2012-02-09,20y,20.0,4.0082
2012-02-09,30y,30.0,4.1084
2012-02-09,40y,40.0,4.1927
2012-02-09,50y,50.0,4.2819
