,term,term_d,rate
2013-12-13,0d,0.0,2.6538
2013-12-13,1m,0.08,4.5714
2013-12-13,2m,0.17,4.4641
2013-12-13,3m,0.25,4.5595
2013-12-13,6m,0.5,4.2156
2013-12-13,9m,0.75,4.1702
2013-12-13,1y,1.0,4.034
2013-12-13,2y,2.0,4.3085
2013-12-13,3y,3.0,4.3241
2013-12-13,4y,4.0,4.4263
2013-12-13,5y,5.0,4.3886
2013-12-13,6y,6.0,4.5924
2013-12-13,7y,7.0,4.5218
2013-12-13,8y,8.0,4.5895
2013-12-13,9y,9.0,4.5781
2013-12-13,10y,10.0,4.5411
2013-12-13,15y,15.0,4.7781
2013-12-13,20y,20.0,5.0013
2013-12-13,30y,30.0,5.0782
2013-12-13,40y,40.0,5.1868
2013-12-13,50y,50.0,5.2417
