,term,term_d,rate
2014-08-14,0d,0.0,2.2847
2014-08-14,1m,0.08,3.4571
2014-08-14,2m,0.17,3.4227
2014-08-14,3m,0.25,3.4609
2014-08-14,6m,0.5,3.7374
2014-08-14,9m,0.75,3.7547
2014-08-14,1y,1.0,3.7766
2014-08-14,2y,2.0,3.8625
2014-08-14,3y,3.0,3.897
2014-08-14,4y,4.0,3.9130000000000003
2014-08-14,5y,5.0,3.9369
2014-08-14,6y,6.0,4.0265
2014-08-14,7y,7.0,4.1445
2014-08-14,8y,8.0,4.1855
2014-08-14,9y,9.0,4.2049
2014-08-14,10y,10.0,4.21
2014-08-14,15y,15.0,4.3921
2014-08-14,20y,20.0,4.5737
2014-08-14,30y,30.0,4.7609
2014-08-14,40y,40.0,4.8411
2014-08-14,50y,50.0,4.8853
