,term,term_d,rate
2013-01-24,0d,0.0,1.2711
2013-01-24,1m,0.08,2.1292
2013-01-24,2m,0.17,2.6186
2013-01-24,3m,0.25,2.6764
2013-01-24,6m,0.5,2.6911
2013-01-24,9m,0.75,2.7239999999999998
2013-01-24,1y,1.0,2.8383
2013-01-24,2y,2.0,3.0432
2013-01-24,3y,3.0,3.1112
2013-01-24,4y,4.0,3.2044
2013-01-24,5y,5.0,3.2417
2013-01-24,6y,6.0,3.4285
2013-01-24,7y,7.0,3.4797
2013-01-24,8y,8.0,3.5205
2013-01-24,9y,9.0,3.5533
2013-01-24,10y,10.0,3.5816
2013-01-24,15y,15.0,3.859
2013-01-24,20y,20.0,4.1002
2013-01-24,30y,30.0,4.2059
2013-01-24,40y,40.0,4.2928
2013-01-24,50y,50.0,4.3549
