,term,term_d,rate
2012-08-07,0d,0.0,1.4791
2012-08-07,1m,0.08,1.9657
2012-08-07,2m,0.17,2.2834
2012-08-07,3m,0.25,2.3049
2012-08-07,6m,0.5,2.4275
2012-08-07,9m,0.75,2.3556
2012-08-07,1y,1.0,2.4078
2012-08-07,2y,2.0,2.5645
2012-08-07,3y,3.0,2.6902
2012-08-07,4y,4.0,2.7061
2012-08-07,5y,5.0,2.9171
2012-08-07,6y,6.0,3.0727
2012-08-07,7y,7.0,3.1579
2012-08-07,8y,8.0,3.2617
2012-08-07,9y,9.0,3.3118
2012-08-07,10y,10.0,3.33
2012-08-07,15y,15.0,3.6351
2012-08-07,20y,20.0,3.9162
2012-08-07,30y,30.0,4.1404
2012-08-07,40y,40.0,4.1785
2012-08-07,50y,50.0,4.2421
