,term,term_d,rate
2013-12-31,0d,0.0,1.8697
2013-12-31,1m,0.08,4.7457
2013-12-31,2m,0.17,4.6202
2013-12-31,3m,0.25,4.6113
2013-12-31,6m,0.5,4.1741
2013-12-31,9m,0.75,4.1648
2013-12-31,1y,1.0,4.2189
2013-12-31,2y,2.0,4.3378
2013-12-31,3y,3.0,4.4162
2013-12-31,4y,4.0,4.5129
2013-12-31,5y,5.0,4.4583
2013-12-31,6y,6.0,4.6571
2013-12-31,7y,7.0,4.5824
2013-12-31,8y,8.0,4.6160000000000005
2013-12-31,9y,9.0,4.605
2013-12-31,10y,10.0,4.5518
2013-12-31,15y,15.0,4.7883
2013-12-31,20y,20.0,5.0115
2013-12-31,30y,30.0,5.1135
2013-12-31,40y,40.0,5.197
2013-12-31,50y,50.0,5.2519
