,term,term_d,rate
2013-09-02,0d,0.0,2.2785
2013-09-02,1m,0.08,3.4172
2013-09-02,2m,0.17,3.5285
2013-09-02,3m,0.25,3.6269
2013-09-02,6m,0.5,3.6261
2013-09-02,9m,0.75,3.6079
2013-09-02,1y,1.0,3.6173
2013-09-02,2y,2.0,3.8049
2013-09-02,3y,3.0,3.8518
2013-09-02,4y,4.0,3.9104
2013-09-02,5y,5.0,3.9187
2013-09-02,6y,6.0,3.9946
2013-09-02,7y,7.0,3.9953
2013-09-02,8y,8.0,4.0155
2013-09-02,9y,9.0,4.0301
2013-09-02,10y,10.0,4.0356
2013-09-02,15y,15.0,4.1253
2013-09-02,20y,20.0,4.3307
2013-09-02,30y,30.0,4.3544
2013-09-02,40y,40.0,4.3765
2013-09-02,50y,50.0,4.3954
