,term,term_d,rate
2013-10-30,0d,0.0,3.9397
2013-10-30,1m,0.08,4.0834
2013-10-30,2m,0.17,3.8429
2013-10-30,3m,0.25,3.7856
2013-10-30,6m,0.5,3.82
2013-10-30,9m,0.75,4.0073
2013-10-30,1y,1.0,4.0152
2013-10-30,2y,2.0,4.0104
2013-10-30,3y,3.0,4.0527
2013-10-30,4y,4.0,4.0593
2013-10-30,5y,5.0,4.1154
2013-10-30,6y,6.0,4.1916
2013-10-30,7y,7.0,4.17
2013-10-30,8y,8.0,4.1988
2013-10-30,9y,9.0,4.2115
2013-10-30,10y,10.0,4.2173
2013-10-30,15y,15.0,4.4403
2013-10-30,20y,20.0,4.6285
2013-10-30,30y,30.0,4.7867
2013-10-30,40y,40.0,4.8379
2013-10-30,50y,50.0,4.8678
