,term,term_d,rate
2015-07-23,0d,0.0,1.0254
2015-07-23,1m,0.08,2.0506
2015-07-23,2m,0.17,2.1336
2015-07-23,3m,0.25,2.1183
2015-07-23,6m,0.5,2.3538
2015-07-23,9m,0.75,2.3143
2015-07-23,1y,1.0,2.3335
2015-07-23,2y,2.0,2.588
2015-07-23,3y,3.0,2.8373
2015-07-23,4y,4.0,3.0159
2015-07-23,5y,5.0,3.1658
2015-07-23,6y,6.0,3.3292
2015-07-23,7y,7.0,3.4284
2015-07-23,8y,8.0,3.4593
2015-07-23,9y,9.0,3.4705
2015-07-23,10y,10.0,3.4751
2015-07-23,15y,15.0,3.6851
2015-07-23,20y,20.0,3.7952
2015-07-23,30y,30.0,3.9593
2015-07-23,40y,40.0,4.0147
2015-07-23,50y,50.0,4.0555
