,term,term_d,rate
2013-02-21,0d,0.0,1.2227
2013-02-21,1m,0.08,2.081
2013-02-21,2m,0.17,2.603
2013-02-21,3m,0.25,2.6067
2013-02-21,6m,0.5,2.63
2013-02-21,9m,0.75,2.6712
2013-02-21,1y,1.0,2.7059
2013-02-21,2y,2.0,3.0147
2013-02-21,3y,3.0,3.0672
2013-02-21,4y,4.0,3.2487
2013-02-21,5y,5.0,3.2794
2013-02-21,6y,6.0,3.4201
2013-02-21,7y,7.0,3.4627
2013-02-21,8y,8.0,3.4982
2013-02-21,9y,9.0,3.531
2013-02-21,10y,10.0,3.5623
2013-02-21,15y,15.0,3.8428
2013-02-21,20y,20.0,4.0839
2013-02-21,30y,30.0,4.1925
2013-02-21,40y,40.0,4.2765
2013-02-21,50y,50.0,4.3463
