,term,term_d,rate
2013-01-17,0d,0.0,1.3336
2013-01-17,1m,0.08,2.1963
2013-01-17,2m,0.17,2.6917
2013-01-17,3m,0.25,2.6301
2013-01-17,6m,0.5,2.655
2013-01-17,9m,0.75,2.7664
2013-01-17,1y,1.0,2.8111
2013-01-17,2y,2.0,3.0454
2013-01-17,3y,3.0,3.0911
2013-01-17,4y,4.0,3.2119
2013-01-17,5y,5.0,3.2353
2013-01-17,6y,6.0,3.4176
2013-01-17,7y,7.0,3.4991
2013-01-17,8y,8.0,3.5246
2013-01-17,9y,9.0,3.5606
2013-01-17,10y,10.0,3.5986
2013-01-17,15y,15.0,3.8637
2013-01-17,20y,20.0,4.0995
2013-01-17,30y,30.0,4.2044
2013-01-17,40y,40.0,4.2913
2013-01-17,50y,50.0,4.3559
