,term,term_d,rate
2012-07-04,0d,0.0,1.5654
2012-07-04,1m,0.08,1.8297
2012-07-04,2m,0.17,2.0524
2012-07-04,3m,0.25,2.1058
2012-07-04,6m,0.5,2.2099
2012-07-04,9m,0.75,2.2911
2012-07-04,1y,1.0,2.3252
2012-07-04,2y,2.0,2.3424
2012-07-04,3y,3.0,2.5491
2012-07-04,4y,4.0,2.6807
2012-07-04,5y,5.0,2.9204
2012-07-04,6y,6.0,3.0847
2012-07-04,7y,7.0,3.1005
2012-07-04,8y,8.0,3.2945
2012-07-04,9y,9.0,3.3155
2012-07-04,10y,10.0,3.3195
2012-07-04,15y,15.0,3.637
2012-07-04,20y,20.0,3.9137
2012-07-04,30y,30.0,4.0893
2012-07-04,40y,40.0,4.1575
2012-07-04,50y,50.0,4.2334
