,term,term_d,rate
2011-05-06,0d,0.0,1.454
2011-05-06,1m,0.08,2.0574
2011-05-06,2m,0.17,2.5371
2011-05-06,3m,0.25,2.5846
2011-05-06,6m,0.5,2.7072
2011-05-06,9m,0.75,2.7799
2011-05-06,1y,1.0,2.8661
2011-05-06,2y,2.0,3.0986
2011-05-06,3y,3.0,3.2632
2011-05-06,4y,4.0,3.3721
2011-05-06,5y,5.0,3.4273
2011-05-06,6y,6.0,3.6274
2011-05-06,7y,7.0,3.6455
2011-05-06,8y,8.0,3.7581
2011-05-06,9y,9.0,3.8054
2011-05-06,10y,10.0,3.8308
2011-05-06,15y,15.0,4.0244
2011-05-06,20y,20.0,4.1284
2011-05-06,30y,30.0,4.2679
2011-05-06,40y,40.0,4.3463
2011-05-06,50y,50.0,4.4102
