,term,term_d,rate
2012-09-04,0d,0.0,0.9521
2012-09-04,1m,0.08,1.8912
2012-09-04,2m,0.17,2.4695
2012-09-04,3m,0.25,2.4879
2012-09-04,6m,0.5,2.5079
2012-09-04,9m,0.75,2.5868
2012-09-04,1y,1.0,2.6251
2012-09-04,2y,2.0,2.826
2012-09-04,3y,3.0,2.9041
2012-09-04,4y,4.0,3.0019
2012-09-04,5y,5.0,3.0727
2012-09-04,6y,6.0,3.1831
2012-09-04,7y,7.0,3.2621
2012-09-04,8y,8.0,3.3121
2012-09-04,9y,9.0,3.3553
2012-09-04,10y,10.0,3.3836
2012-09-04,15y,15.0,3.6691
2012-09-04,20y,20.0,3.9416
2012-09-04,30y,30.0,4.1616
2012-09-04,40y,40.0,4.1935
2012-09-04,50y,50.0,4.257
