,term,term_d,rate
2014-04-29,0d,0.0,1.7807
2014-04-29,1m,0.08,3.3665
2014-04-29,2m,0.17,3.1284
2014-04-29,3m,0.25,3.1264
2014-04-29,6m,0.5,3.3471
2014-04-29,9m,0.75,3.5991
2014-04-29,1y,1.0,3.5808
2014-04-29,2y,2.0,3.7244
2014-04-29,3y,3.0,3.9589
2014-04-29,4y,4.0,4.1373
2014-04-29,5y,5.0,4.0053
2014-04-29,6y,6.0,4.3821
2014-04-29,7y,7.0,4.2508
2014-04-29,8y,8.0,4.353
2014-04-29,9y,9.0,4.42
2014-04-29,10y,10.0,4.3202
2014-04-29,15y,15.0,4.5556
2014-04-29,20y,20.0,4.7676
2014-04-29,30y,30.0,4.8854
2014-04-29,40y,40.0,4.9705
2014-04-29,50y,50.0,5.022
