,term,term_d,rate
2011-05-05,0d,0.0,1.4544
2011-05-05,1m,0.08,2.0554
2011-05-05,2m,0.17,2.5462
2011-05-05,3m,0.25,2.6137
2011-05-05,6m,0.5,2.71
2011-05-05,9m,0.75,2.7645
2011-05-05,1y,1.0,2.8528
2011-05-05,2y,2.0,3.0993
2011-05-05,3y,3.0,3.2623
2011-05-05,4y,4.0,3.3712
2011-05-05,5y,5.0,3.4315
2011-05-05,6y,6.0,3.6539
2011-05-05,7y,7.0,3.6757
2011-05-05,8y,8.0,3.7912
2011-05-05,9y,9.0,3.8417
2011-05-05,10y,10.0,3.8715
2011-05-05,15y,15.0,4.0443
2011-05-05,20y,20.0,4.1483
2011-05-05,30y,30.0,4.2878
2011-05-05,40y,40.0,4.3662
2011-05-05,50y,50.0,4.4301
