,term,term_d,rate
2014-03-10,0d,0.0,0.9797
2014-03-10,1m,0.08,3.1131
2014-03-10,2m,0.17,3.0841
2014-03-10,3m,0.25,3.1048
2014-03-10,6m,0.5,3.1337
2014-03-10,9m,0.75,3.0972
2014-03-10,1y,1.0,3.2002
2014-03-10,2y,2.0,3.5426
2014-03-10,3y,3.0,3.7335
2014-03-10,4y,4.0,4.1673
2014-03-10,5y,5.0,4.1716
2014-03-10,6y,6.0,4.4423
2014-03-10,7y,7.0,4.3364
2014-03-10,8y,8.0,4.4741
2014-03-10,9y,9.0,4.4709
2014-03-10,10y,10.0,4.5043
2014-03-10,15y,15.0,4.7396
2014-03-10,20y,20.0,4.9712
2014-03-10,30y,30.0,5.0797
2014-03-10,40y,40.0,5.1525
2014-03-10,50y,50.0,5.2067
