,term,term_d,rate
2011-11-01,0d,0.0,2.6456
2011-11-01,1m,0.08,2.8984
2011-11-01,2m,0.17,3.0584
2011-11-01,3m,0.25,3.0648
2011-11-01,6m,0.5,3.0884
2011-11-01,9m,0.75,3.0821
2011-11-01,1y,1.0,3.0899
2011-11-01,2y,2.0,3.3468
2011-11-01,3y,3.0,3.4385
2011-11-01,4y,4.0,3.4902
2011-11-01,5y,5.0,3.5483
2011-11-01,6y,6.0,3.6325
2011-11-01,7y,7.0,3.6387
2011-11-01,8y,8.0,3.7104
2011-11-01,9y,9.0,3.7435
2011-11-01,10y,10.0,3.7395
2011-11-01,15y,15.0,3.9883
2011-11-01,20y,20.0,4.0989
2011-11-01,30y,30.0,4.1983
2011-11-01,40y,40.0,4.3041
2011-11-01,50y,50.0,4.3977
