,term,term_d,rate
2014-05-09,0d,0.0,1.3972
2014-05-09,1m,0.08,2.7175
2014-05-09,2m,0.17,2.9502
2014-05-09,3m,0.25,3.0442
2014-05-09,6m,0.5,3.3416
2014-05-09,9m,0.75,3.4976
2014-05-09,1y,1.0,3.4687
2014-05-09,2y,2.0,3.6431
2014-05-09,3y,3.0,3.9039
2014-05-09,4y,4.0,3.9736
2014-05-09,5y,5.0,3.991
2014-05-09,6y,6.0,4.0675
2014-05-09,7y,7.0,4.0548
2014-05-09,8y,8.0,4.0948
2014-05-09,9y,9.0,4.1202
2014-05-09,10y,10.0,4.1205
2014-05-09,15y,15.0,4.3559
2014-05-09,20y,20.0,4.5679
2014-05-09,30y,30.0,4.6837
2014-05-09,40y,40.0,4.7708
2014-05-09,50y,50.0,4.8225
