,term,term_d,rate
2012-08-16,0d,0.0,2.0389
2012-08-16,1m,0.08,2.1919
2012-08-16,2m,0.17,2.345
2012-08-16,3m,0.25,2.4262
2012-08-16,6m,0.5,2.4952
2012-08-16,9m,0.75,2.4532
2012-08-16,1y,1.0,2.4622
2012-08-16,2y,2.0,2.6919
2012-08-16,3y,3.0,2.7841
2012-08-16,4y,4.0,2.8135
2012-08-16,5y,5.0,3.0555
2012-08-16,6y,6.0,3.1686
2012-08-16,7y,7.0,3.2365
2012-08-16,8y,8.0,3.2924
2012-08-16,9y,9.0,3.3249
2012-08-16,10y,10.0,3.3467
2012-08-16,15y,15.0,3.6471
2012-08-16,20y,20.0,3.9156
2012-08-16,30y,30.0,4.146
2012-08-16,40y,40.0,4.1815
2012-08-16,50y,50.0,4.245
