,term,term_d,rate
2012-11-06,0d,0.0,1.9713
2012-11-06,1m,0.08,2.4819
2012-11-06,2m,0.17,2.8669
2012-11-06,3m,0.25,2.8994
2012-11-06,6m,0.5,2.8415
2012-11-06,9m,0.75,2.8463
2012-11-06,1y,1.0,2.9438
2012-11-06,2y,2.0,3.0764
2012-11-06,3y,3.0,3.0857
2012-11-06,4y,4.0,3.1748
2012-11-06,5y,5.0,3.2
2012-11-06,6y,6.0,3.4305
2012-11-06,7y,7.0,3.5039999999999996
2012-11-06,8y,8.0,3.5223
2012-11-06,9y,9.0,3.5459
2012-11-06,10y,10.0,3.5771
2012-11-06,15y,15.0,3.8535
2012-11-06,20y,20.0,4.0963
2012-11-06,30y,30.0,4.1922
2012-11-06,40y,40.0,4.2749
2012-11-06,50y,50.0,4.3172
