,term,term_d,rate
2012-09-19,0d,0.0,2.4455
2012-09-19,1m,0.08,2.5378
2012-09-19,2m,0.17,2.6302
2012-09-19,3m,0.25,2.7193
2012-09-19,6m,0.5,2.737
2012-09-19,9m,0.75,2.7897
2012-09-19,1y,1.0,2.8022
2012-09-19,2y,2.0,3.0674
2012-09-19,3y,3.0,3.2096
2012-09-19,4y,4.0,3.2577
2012-09-19,5y,5.0,3.3072
2012-09-19,6y,6.0,3.3738
2012-09-19,7y,7.0,3.4418
2012-09-19,8y,8.0,3.4619
2012-09-19,9y,9.0,3.4817
2012-09-19,10y,10.0,3.5166
2012-09-19,15y,15.0,3.7242
2012-09-19,20y,20.0,3.9724
2012-09-19,30y,30.0,4.1735
2012-09-19,40y,40.0,4.2259
2012-09-19,50y,50.0,4.2819
