,term,term_d,rate
2012-09-12,0d,0.0,1.5430000000000001
2012-09-12,1m,0.08,2.1055
2012-09-12,2m,0.17,2.5065
2012-09-12,3m,0.25,2.5948
2012-09-12,6m,0.5,2.6573
2012-09-12,9m,0.75,2.6613
2012-09-12,1y,1.0,2.7023
2012-09-12,2y,2.0,3.0069
2012-09-12,3y,3.0,3.165
2012-09-12,4y,4.0,3.2108
2012-09-12,5y,5.0,3.2645
2012-09-12,6y,6.0,3.3434
2012-09-12,7y,7.0,3.4406
2012-09-12,8y,8.0,3.4531
2012-09-12,9y,9.0,3.4708
2012-09-12,10y,10.0,3.4909
2012-09-12,15y,15.0,3.7155
2012-09-12,20y,20.0,3.968
2012-09-12,30y,30.0,4.1776
2012-09-12,40y,40.0,4.2237
2012-09-12,50y,50.0,4.2797
