,term,term_d,rate
2012-11-08,0d,0.0,2.0894
2012-11-08,1m,0.08,2.5619
2012-11-08,2m,0.17,2.8911
2012-11-08,3m,0.25,2.8816
2012-11-08,6m,0.5,2.8216
2012-11-08,9m,0.75,2.8463
2012-11-08,1y,1.0,2.9423
2012-11-08,2y,2.0,3.0564
2012-11-08,3y,3.0,3.0637
2012-11-08,4y,4.0,3.1686
2012-11-08,5y,5.0,3.1943
2012-11-08,6y,6.0,3.3976
2012-11-08,7y,7.0,3.4867
2012-11-08,8y,8.0,3.5145
2012-11-08,9y,9.0,3.5391
2012-11-08,10y,10.0,3.5609
2012-11-08,15y,15.0,3.841
2012-11-08,20y,20.0,4.0914
2012-11-08,30y,30.0,4.1898
2012-11-08,40y,40.0,4.2725
2012-11-08,50y,50.0,4.3148
