,term,term_d,rate
2015-01-05,0d,0.0,2.6867
2015-01-05,1m,0.08,3.3578
2015-01-05,2m,0.17,3.341
2015-01-05,3m,0.25,3.3551
2015-01-05,6m,0.5,3.2338
2015-01-05,9m,0.75,3.2738
2015-01-05,1y,1.0,3.2314
2015-01-05,2y,2.0,3.3071
2015-01-05,3y,3.0,3.3783
2015-01-05,4y,4.0,3.4507
2015-01-05,5y,5.0,3.522
2015-01-05,6y,6.0,3.5663
2015-01-05,7y,7.0,3.5955
2015-01-05,8y,8.0,3.6136
2015-01-05,9y,9.0,3.6196
2015-01-05,10y,10.0,3.6251
2015-01-05,15y,15.0,3.8434
2015-01-05,20y,20.0,4.0333
2015-01-05,30y,30.0,4.1236
2015-01-05,40y,40.0,4.1827
2015-01-05,50y,50.0,4.2495
