,term,term_d,rate
2013-07-22,0d,0.0,2.5899
2013-07-22,1m,0.08,3.5924
2013-07-22,2m,0.17,3.5824
2013-07-22,3m,0.25,3.5799
2013-07-22,6m,0.5,3.6348
2013-07-22,9m,0.75,3.522
2013-07-22,1y,1.0,3.5248
2013-07-22,2y,2.0,3.4526
2013-07-22,3y,3.0,3.5281
2013-07-22,4y,4.0,3.5495
2013-07-22,5y,5.0,3.548
2013-07-22,6y,6.0,3.6432
2013-07-22,7y,7.0,3.6601
2013-07-22,8y,8.0,3.6814
2013-07-22,9y,9.0,3.7389
2013-07-22,10y,10.0,3.7401
2013-07-22,15y,15.0,3.8671
2013-07-22,20y,20.0,4.0469
2013-07-22,30y,30.0,4.1581
2013-07-22,40y,40.0,4.2367
2013-07-22,50y,50.0,4.2719
