,term,term_d,rate
2013-02-05,0d,0.0,2.4546
2013-02-05,1m,0.08,2.5688
2013-02-05,2m,0.17,2.6635
2013-02-05,3m,0.25,2.6937
2013-02-05,6m,0.5,2.7373
2013-02-05,9m,0.75,2.6446
2013-02-05,1y,1.0,2.7709
2013-02-05,2y,2.0,3.0451
2013-02-05,3y,3.0,3.1056
2013-02-05,4y,4.0,3.2145
2013-02-05,5y,5.0,3.2724
2013-02-05,6y,6.0,3.4304
2013-02-05,7y,7.0,3.4708
2013-02-05,8y,8.0,3.5119
2013-02-05,9y,9.0,3.5516
2013-02-05,10y,10.0,3.591
2013-02-05,15y,15.0,3.8577
2013-02-05,20y,20.0,4.0988
2013-02-05,30y,30.0,4.2017
2013-02-05,40y,40.0,4.2887
2013-02-05,50y,50.0,4.3529
