,term,term_d,rate
2014-08-25,0d,0.0,2.2877
2014-08-25,1m,0.08,3.4451
2014-08-25,2m,0.17,3.533
2014-08-25,3m,0.25,3.5803
2014-08-25,6m,0.5,3.8432
2014-08-25,9m,0.75,3.7718
2014-08-25,1y,1.0,3.8148
2014-08-25,2y,2.0,3.9315
2014-08-25,3y,3.0,3.9471
2014-08-25,4y,4.0,3.9772
2014-08-25,5y,5.0,4.0157
2014-08-25,6y,6.0,4.0823
2014-08-25,7y,7.0,4.1773
2014-08-25,8y,8.0,4.2192
2014-08-25,9y,9.0,4.2401
2014-08-25,10y,10.0,4.2524
2014-08-25,15y,15.0,4.4325
2014-08-25,20y,20.0,4.621
2014-08-25,30y,30.0,4.761
2014-08-25,40y,40.0,4.8423
2014-08-25,50y,50.0,4.8865
