,term,term_d,rate
2012-09-14,0d,0.0,1.6178
2012-09-14,1m,0.08,2.2299
2012-09-14,2m,0.17,2.6221
2012-09-14,3m,0.25,2.6571
2012-09-14,6m,0.5,2.7
2012-09-14,9m,0.75,2.7544
2012-09-14,1y,1.0,2.7984
2012-09-14,2y,2.0,3.1032
2012-09-14,3y,3.0,3.2262
2012-09-14,4y,4.0,3.2678
2012-09-14,5y,5.0,3.3079
2012-09-14,6y,6.0,3.3816
2012-09-14,7y,7.0,3.4721
2012-09-14,8y,8.0,3.5116
2012-09-14,9y,9.0,3.5359
2012-09-14,10y,10.0,3.5485
2012-09-14,15y,15.0,3.7431
2012-09-14,20y,20.0,3.9818
2012-09-14,30y,30.0,4.1782
2012-09-14,40y,40.0,4.2306
2012-09-14,50y,50.0,4.2866
