,term,term_d,rate
2014-08-12,0d,0.0,2.3127
2014-08-12,1m,0.08,3.3781
2014-08-12,2m,0.17,3.4727
2014-08-12,3m,0.25,3.4782
2014-08-12,6m,0.5,3.7637
2014-08-12,9m,0.75,3.7094
2014-08-12,1y,1.0,3.748
2014-08-12,2y,2.0,3.8742
2014-08-12,3y,3.0,3.9491
2014-08-12,4y,4.0,3.9568
2014-08-12,5y,5.0,3.9724
2014-08-12,6y,6.0,4.0773
2014-08-12,7y,7.0,4.2107
2014-08-12,8y,8.0,4.256
2014-08-12,9y,9.0,4.2797
2014-08-12,10y,10.0,4.2815
2014-08-12,15y,15.0,4.4636
2014-08-12,20y,20.0,4.6452
2014-08-12,30y,30.0,4.7852
2014-08-12,40y,40.0,4.8654
2014-08-12,50y,50.0,4.9096
