,term,term_d,rate
2012-12-17,0d,0.0,1.8606
2012-12-17,1m,0.08,2.4342
2012-12-17,2m,0.17,2.7567
2012-12-17,3m,0.25,2.7941
2012-12-17,6m,0.5,2.8484
2012-12-17,9m,0.75,2.8594
2012-12-17,1y,1.0,2.8937
2012-12-17,2y,2.0,3.1239
2012-12-17,3y,3.0,3.1562
2012-12-17,4y,4.0,3.2069
2012-12-17,5y,5.0,3.3003
2012-12-17,6y,6.0,3.3944
2012-12-17,7y,7.0,3.47
2012-12-17,8y,8.0,3.5064
2012-12-17,9y,9.0,3.5452
2012-12-17,10y,10.0,3.5814
2012-12-17,15y,15.0,3.8584
2012-12-17,20y,20.0,4.1055
2012-12-17,30y,30.0,4.2039
2012-12-17,40y,40.0,4.2895
2012-12-17,50y,50.0,4.3541
