,term,term_d,rate
2014-10-23,0d,0.0,2.1197
2014-10-23,1m,0.08,3.3503
2014-10-23,2m,0.17,3.3548
2014-10-23,3m,0.25,3.4527
2014-10-23,6m,0.5,3.4587
2014-10-23,9m,0.75,3.4756
2014-10-23,1y,1.0,3.4764
2014-10-23,2y,2.0,3.5106
2014-10-23,3y,3.0,3.5328
2014-10-23,4y,4.0,3.5417
2014-10-23,5y,5.0,3.5662
2014-10-23,6y,6.0,3.6514
2014-10-23,7y,7.0,3.7824
2014-10-23,8y,8.0,3.7978
2014-10-23,9y,9.0,3.8037
2014-10-23,10y,10.0,3.8108
2014-10-23,15y,15.0,4.029
2014-10-23,20y,20.0,4.2189
2014-10-23,30y,30.0,4.4427
2014-10-23,40y,40.0,4.5033
2014-10-23,50y,50.0,4.5575
