,term,term_d,rate
2014-10-30,0d,0.0,2.1237
2014-10-30,1m,0.08,3.2978
2014-10-30,2m,0.17,3.3767
2014-10-30,3m,0.25,3.4043
2014-10-30,6m,0.5,3.3606
2014-10-30,9m,0.75,3.3722
2014-10-30,1y,1.0,3.3810000000000002
2014-10-30,2y,2.0,3.4183
2014-10-30,3y,3.0,3.4558
2014-10-30,4y,4.0,3.5039999999999996
2014-10-30,5y,5.0,3.5571
2014-10-30,6y,6.0,3.6433
2014-10-30,7y,7.0,3.7265
2014-10-30,8y,8.0,3.7535
2014-10-30,9y,9.0,3.7615
2014-10-30,10y,10.0,3.7688
2014-10-30,15y,15.0,3.9874
2014-10-30,20y,20.0,4.1773
2014-10-30,30y,30.0,4.2676
2014-10-30,40y,40.0,4.3403
2014-10-30,50y,50.0,4.3945
