,term,term_d,rate
2013-12-18,0d,0.0,2.8097
2013-12-18,1m,0.08,5.1202
2013-12-18,2m,0.17,4.8389999999999995
2013-12-18,3m,0.25,4.6672
2013-12-18,6m,0.5,4.2556
2013-12-18,9m,0.75,4.1879
2013-12-18,1y,1.0,4.0689
2013-12-18,2y,2.0,4.3671
2013-12-18,3y,3.0,4.371
2013-12-18,4y,4.0,4.4932
2013-12-18,5y,5.0,4.45
2013-12-18,6y,6.0,4.6552
2013-12-18,7y,7.0,4.5901
2013-12-18,8y,8.0,4.5972
2013-12-18,9y,9.0,4.5993
2013-12-18,10y,10.0,4.5814
2013-12-18,15y,15.0,4.8183
2013-12-18,20y,20.0,5.0415
2013-12-18,30y,30.0,5.1184
2013-12-18,40y,40.0,5.227
2013-12-18,50y,50.0,5.2819
