,term,term_d,rate
2012-11-01,0d,0.0,2.238
2012-11-01,1m,0.08,2.5229
2012-11-01,2m,0.17,2.76
2012-11-01,3m,0.25,2.8289999999999997
2012-11-01,6m,0.5,2.8316
2012-11-01,9m,0.75,2.8363
2012-11-01,1y,1.0,2.9429
2012-11-01,2y,2.0,3.0542
2012-11-01,3y,3.0,3.0753
2012-11-01,4y,4.0,3.2109
2012-11-01,5y,5.0,3.2353
2012-11-01,6y,6.0,3.4136
2012-11-01,7y,7.0,3.5058
2012-11-01,8y,8.0,3.5185
2012-11-01,9y,9.0,3.5474
2012-11-01,10y,10.0,3.5984
2012-11-01,15y,15.0,3.8688
2012-11-01,20y,20.0,4.1316
2012-11-01,30y,30.0,4.2049
2012-11-01,40y,40.0,4.2776
2012-11-01,50y,50.0,4.3198
