,term,term_d,rate
2013-05-22,0d,0.0,2.8704
2013-05-22,1m,0.08,3.3978
2013-05-22,2m,0.17,2.7718
2013-05-22,3m,0.25,2.7672
2013-05-22,6m,0.5,2.7793
2013-05-22,9m,0.75,2.8632
2013-05-22,1y,1.0,2.8714
2013-05-22,2y,2.0,3.0315
2013-05-22,3y,3.0,3.0809
2013-05-22,4y,4.0,3.1197
2013-05-22,5y,5.0,3.1445
2013-05-22,6y,6.0,3.3438
2013-05-22,7y,7.0,3.34
2013-05-22,8y,8.0,3.3681
2013-05-22,9y,9.0,3.4106
2013-05-22,10y,10.0,3.4153
2013-05-22,15y,15.0,3.6995
2013-05-22,20y,20.0,3.9642
2013-05-22,30y,30.0,4.1177
2013-05-22,40y,40.0,4.1963
2013-05-22,50y,50.0,4.2568
