,term,term_d,rate
2014-08-07,0d,0.0,2.4367
2014-08-07,1m,0.08,3.3851
2014-08-07,2m,0.17,3.5134
2014-08-07,3m,0.25,3.5252
2014-08-07,6m,0.5,3.7337
2014-08-07,9m,0.75,3.7034
2014-08-07,1y,1.0,3.7014
2014-08-07,2y,2.0,3.8545
2014-08-07,3y,3.0,3.9352
2014-08-07,4y,4.0,3.9556
2014-08-07,5y,5.0,3.9771
2014-08-07,6y,6.0,4.0688
2014-08-07,7y,7.0,4.185
2014-08-07,8y,8.0,4.2294
2014-08-07,9y,9.0,4.2473
2014-08-07,10y,10.0,4.2563
2014-08-07,15y,15.0,4.4384
2014-08-07,20y,20.0,4.6204
2014-08-07,30y,30.0,4.7806
2014-08-07,40y,40.0,4.8608
2014-08-07,50y,50.0,4.905
