,term,term_d,rate
2014-12-19,0d,0.0,2.9717
2014-12-19,1m,0.08,3.8710000000000004
2014-12-19,2m,0.17,3.718
2014-12-19,3m,0.25,3.5416
2014-12-19,6m,0.5,3.4202
2014-12-19,9m,0.75,3.4606
2014-12-19,1y,1.0,3.525
2014-12-19,2y,2.0,3.4898
2014-12-19,3y,3.0,3.4807
2014-12-19,4y,4.0,3.5281
2014-12-19,5y,5.0,3.5875
2014-12-19,6y,6.0,3.6229
2014-12-19,7y,7.0,3.6548
2014-12-19,8y,8.0,3.678
2014-12-19,9y,9.0,3.6921
2014-12-19,10y,10.0,3.7106
2014-12-19,15y,15.0,3.9289
2014-12-19,20y,20.0,4.1188
2014-12-19,30y,30.0,4.2091
2014-12-19,40y,40.0,4.2683
2014-12-19,50y,50.0,4.3225
