,term,term_d,rate
2012-10-25,0d,0.0,1.9038
2012-10-25,1m,0.08,2.3432
2012-10-25,2m,0.17,2.7767
2012-10-25,3m,0.25,2.9275
2012-10-25,6m,0.5,2.8166
2012-10-25,9m,0.75,2.8422
2012-10-25,1y,1.0,2.9764
2012-10-25,2y,2.0,2.9994
2012-10-25,3y,3.0,3.0849
2012-10-25,4y,4.0,3.2096
2012-10-25,5y,5.0,3.2291
2012-10-25,6y,6.0,3.3709
2012-10-25,7y,7.0,3.4769
2012-10-25,8y,8.0,3.4966
2012-10-25,9y,9.0,3.5196
2012-10-25,10y,10.0,3.5672
2012-10-25,15y,15.0,3.8513
2012-10-25,20y,20.0,4.1223
2012-10-25,30y,30.0,4.2109
2012-10-25,40y,40.0,4.2788
2012-10-25,50y,50.0,4.3211
