,term,term_d,rate
2014-03-31,0d,0.0,1.8467
2014-03-31,1m,0.08,3.1107
2014-03-31,2m,0.17,3.0563
2014-03-31,3m,0.25,2.9172
2014-03-31,6m,0.5,2.8233
2014-03-31,9m,0.75,2.8384
2014-03-31,1y,1.0,3.0901
2014-03-31,2y,2.0,3.4055
2014-03-31,3y,3.0,3.8261
2014-03-31,4y,4.0,4.2064
2014-03-31,5y,5.0,4.1595
2014-03-31,6y,6.0,4.4554
2014-03-31,7y,7.0,4.3301
2014-03-31,8y,8.0,4.423
2014-03-31,9y,9.0,4.4703
2014-03-31,10y,10.0,4.5004
2014-03-31,15y,15.0,4.7365
2014-03-31,20y,20.0,4.962
2014-03-31,30y,30.0,5.0618
2014-03-31,40y,40.0,5.1449
2014-03-31,50y,50.0,5.1991
