,term,term_d,rate
2014-04-23,0d,0.0,1.1397
2014-04-23,1m,0.08,2.7458
2014-04-23,2m,0.17,3.0188
2014-04-23,3m,0.25,3.0604
2014-04-23,6m,0.5,3.2641
2014-04-23,9m,0.75,3.4353
2014-04-23,1y,1.0,3.5810000000000004
2014-04-23,2y,2.0,3.7239999999999998
2014-04-23,3y,3.0,3.9458
2014-04-23,4y,4.0,4.1312
2014-04-23,5y,5.0,4.0614
2014-04-23,6y,6.0,4.3941
2014-04-23,7y,7.0,4.2504
2014-04-23,8y,8.0,4.3546
2014-04-23,9y,9.0,4.4247
2014-04-23,10y,10.0,4.3297
2014-04-23,15y,15.0,4.5658
2014-04-23,20y,20.0,4.7978
2014-04-23,30y,30.0,4.8956
2014-04-23,40y,40.0,4.9807
2014-04-23,50y,50.0,5.0322
