,term,term_d,rate
2011-02-18,0d,0.0,1.5822
2011-02-18,1m,0.08,2.2359
2011-02-18,2m,0.17,2.7039
2011-02-18,3m,0.25,2.7675
2011-02-18,6m,0.5,2.8841
2011-02-18,9m,0.75,2.987
2011-02-18,1y,1.0,3.0587
2011-02-18,2y,2.0,3.2469
2011-02-18,3y,3.0,3.3905
2011-02-18,4y,4.0,3.5531
2011-02-18,5y,5.0,3.6339
2011-02-18,6y,6.0,3.8218
2011-02-18,7y,7.0,3.8698
2011-02-18,8y,8.0,3.9079
2011-02-18,9y,9.0,3.9741
2011-02-18,10y,10.0,4.045
2011-02-18,15y,15.0,4.1768
2011-02-18,20y,20.0,4.2508
2011-02-18,30y,30.0,4.3456
2011-02-18,40y,40.0,4.3976
2011-02-18,50y,50.0,4.4632
