,term,term_d,rate
2012-10-15,0d,0.0,1.2355
2012-10-15,1m,0.08,1.9892
2012-10-15,2m,0.17,2.5759
2012-10-15,3m,0.25,2.6894
2012-10-15,6m,0.5,2.6934
2012-10-15,9m,0.75,2.6935
2012-10-15,1y,1.0,2.7511
2012-10-15,2y,2.0,2.9189
2012-10-15,3y,3.0,3.0436
2012-10-15,4y,4.0,3.1517
2012-10-15,5y,5.0,3.1704
2012-10-15,6y,6.0,3.3076
2012-10-15,7y,7.0,3.4229
2012-10-15,8y,8.0,3.4359
2012-10-15,9y,9.0,3.4523
2012-10-15,10y,10.0,3.4730000000000003
2012-10-15,15y,15.0,3.7953
2012-10-15,20y,20.0,4.0852
2012-10-15,30y,30.0,4.1905
2012-10-15,40y,40.0,4.2551
2012-10-15,50y,50.0,4.3061
