,term,term_d,rate
2014-01-14,0d,0.0,1.9602
2014-01-14,1m,0.08,4.953
2014-01-14,2m,0.17,4.1935
2014-01-14,3m,0.25,3.8998
2014-01-14,6m,0.5,3.8975
2014-01-14,9m,0.75,3.8944
2014-01-14,1y,1.0,4.0384
2014-01-14,2y,2.0,4.288
2014-01-14,3y,3.0,4.308
2014-01-14,4y,4.0,4.4889
2014-01-14,5y,5.0,4.4163
2014-01-14,6y,6.0,4.659
2014-01-14,7y,7.0,4.5861
2014-01-14,8y,8.0,4.646
2014-01-14,9y,9.0,4.6487
2014-01-14,10y,10.0,4.602
2014-01-14,15y,15.0,4.823
2014-01-14,20y,20.0,5.0462
2014-01-14,30y,30.0,5.1482
2014-01-14,40y,40.0,5.2216
2014-01-14,50y,50.0,5.2765
