,term,term_d,rate
2013-07-17,0d,0.0,2.4844
2013-07-17,1m,0.08,3.487
2013-07-17,2m,0.17,3.5616
2013-07-17,3m,0.25,3.5599
2013-07-17,6m,0.5,3.5366
2013-07-17,9m,0.75,3.4369
2013-07-17,1y,1.0,3.4345
2013-07-17,2y,2.0,3.3347
2013-07-17,3y,3.0,3.3514
2013-07-17,4y,4.0,3.4874
2013-07-17,5y,5.0,3.4657
2013-07-17,6y,6.0,3.6196
2013-07-17,7y,7.0,3.6231
2013-07-17,8y,8.0,3.6381
2013-07-17,9y,9.0,3.6789
2013-07-17,10y,10.0,3.6689999999999996
2013-07-17,15y,15.0,3.8291
2013-07-17,20y,20.0,4.0256
2013-07-17,30y,30.0,4.1475
2013-07-17,40y,40.0,4.2261
2013-07-17,50y,50.0,4.2666
