,term,term_d,rate
2011-04-21,0d,0.0,2.1185
2011-04-21,1m,0.08,2.3369999999999997
2011-04-21,2m,0.17,2.5408
2011-04-21,3m,0.25,2.602
2011-04-21,6m,0.5,2.7084
2011-04-21,9m,0.75,2.7802
2011-04-21,1y,1.0,2.8283
2011-04-21,2y,2.0,3.1058
2011-04-21,3y,3.0,3.2205
2011-04-21,4y,4.0,3.364
2011-04-21,5y,5.0,3.4571
2011-04-21,6y,6.0,3.6648
2011-04-21,7y,7.0,3.6834
2011-04-21,8y,8.0,3.8003
2011-04-21,9y,9.0,3.8562
2011-04-21,10y,10.0,3.8912
2011-04-21,15y,15.0,4.0612
2011-04-21,20y,20.0,4.1694
2011-04-21,30y,30.0,4.3013
2011-04-21,40y,40.0,4.3737
2011-04-21,50y,50.0,4.4392
