,term,term_d,rate
2013-05-14,0d,0.0,1.6864
2013-05-14,1m,0.08,2.6187
2013-05-14,2m,0.17,2.6589
2013-05-14,3m,0.25,2.6847
2013-05-14,6m,0.5,2.7287
2013-05-14,9m,0.75,2.8171
2013-05-14,1y,1.0,2.8412
2013-05-14,2y,2.0,2.9776
2013-05-14,3y,3.0,3.0594
2013-05-14,4y,4.0,3.1008
2013-05-14,5y,5.0,3.1016
2013-05-14,6y,6.0,3.3274
2013-05-14,7y,7.0,3.3303
2013-05-14,8y,8.0,3.3622
2013-05-14,9y,9.0,3.4226
2013-05-14,10y,10.0,3.4248
2013-05-14,15y,15.0,3.7710000000000004
2013-05-14,20y,20.0,4.0142
2013-05-14,30y,30.0,4.1677
2013-05-14,40y,40.0,4.2463
2013-05-14,50y,50.0,4.3268
