,term,term_d,rate
2014-11-12,0d,0.0,2.0527
2014-11-12,1m,0.08,3.1208
2014-11-12,2m,0.17,3.1552
2014-11-12,3m,0.25,3.157
2014-11-12,6m,0.5,3.2085
2014-11-12,9m,0.75,3.2073
2014-11-12,1y,1.0,3.1515
2014-11-12,2y,2.0,3.1917
2014-11-12,3y,3.0,3.2308
2014-11-12,4y,4.0,3.2965
2014-11-12,5y,5.0,3.3728
2014-11-12,6y,6.0,3.4417
2014-11-12,7y,7.0,3.5033
2014-11-12,8y,8.0,3.5343
2014-11-12,9y,9.0,3.5436
2014-11-12,10y,10.0,3.556
2014-11-12,15y,15.0,3.7749
2014-11-12,20y,20.0,3.9648
2014-11-12,30y,30.0,4.0551
2014-11-12,40y,40.0,4.128
2014-11-12,50y,50.0,4.1822
