,term,term_d,rate
2014-02-21,0d,0.0,0.4747
2014-02-21,1m,0.08,3.5439999999999996
2014-02-21,2m,0.17,3.1993
2014-02-21,3m,0.25,3.1937
2014-02-21,6m,0.5,3.273
2014-02-21,9m,0.75,3.2823
2014-02-21,1y,1.0,3.3523
2014-02-21,2y,2.0,3.6251
2014-02-21,3y,3.0,3.8243
2014-02-21,4y,4.0,4.1976
2014-02-21,5y,5.0,4.1938
2014-02-21,6y,6.0,4.5252
2014-02-21,7y,7.0,4.4443
2014-02-21,8y,8.0,4.5734
2014-02-21,9y,9.0,4.5763
2014-02-21,10y,10.0,4.5234
2014-02-21,15y,15.0,4.7594
2014-02-21,20y,20.0,4.9926
2014-02-21,30y,30.0,5.0975
2014-02-21,40y,40.0,5.1656
2014-02-21,50y,50.0,5.2205
