,term,term_d,rate
2013-11-11,0d,0.0,2.5596
2013-11-11,1m,0.08,4.0835
2013-11-11,2m,0.17,3.9896
2013-11-11,3m,0.25,3.9875
2013-11-11,6m,0.5,4.0054
2013-11-11,9m,0.75,4.083
2013-11-11,1y,1.0,4.1587
2013-11-11,2y,2.0,4.2809
2013-11-11,3y,3.0,4.3999
2013-11-11,4y,4.0,4.3908
2013-11-11,5y,5.0,4.3781
2013-11-11,6y,6.0,4.458
2013-11-11,7y,7.0,4.4102
2013-11-11,8y,8.0,4.3619
2013-11-11,9y,9.0,4.3914
2013-11-11,10y,10.0,4.4034
2013-11-11,15y,15.0,4.5944
2013-11-11,20y,20.0,4.7626
2013-11-11,30y,30.0,4.8507
2013-11-11,40y,40.0,4.9019
2013-11-11,50y,50.0,4.9668
