,term,term_d,rate
2015-12-10,0d,0.0,1.6469999999999998
2015-12-10,1m,0.08,2.2585
2015-12-10,2m,0.17,2.449
2015-12-10,3m,0.25,2.4411
2015-12-10,6m,0.5,2.4528
2015-12-10,9m,0.75,2.458
2015-12-10,1y,1.0,2.4841
2015-12-10,2y,2.0,2.5973
2015-12-10,3y,3.0,2.7115
2015-12-10,4y,4.0,2.7741
2015-12-10,5y,5.0,2.8277
2015-12-10,6y,6.0,2.9452
2015-12-10,7y,7.0,3.0025
2015-12-10,8y,8.0,3.0022
2015-12-10,9y,9.0,3.0017
2015-12-10,10y,10.0,3.0018
2015-12-10,15y,15.0,3.3259
2015-12-10,20y,20.0,3.6485
2015-12-10,30y,30.0,3.7802
2015-12-10,40y,40.0,3.8425
2015-12-10,50y,50.0,3.8992
