,term,term_d,rate
2014-02-28,0d,0.0,0.7565
2014-02-28,1m,0.08,3.12
2014-02-28,2m,0.17,3.0357
2014-02-28,3m,0.25,3.1218
2014-02-28,6m,0.5,3.1711
2014-02-28,9m,0.75,3.1501
2014-02-28,1y,1.0,3.2775
2014-02-28,2y,2.0,3.5399
2014-02-28,3y,3.0,3.7407
2014-02-28,4y,4.0,4.0798
2014-02-28,5y,5.0,4.0923
2014-02-28,6y,6.0,4.3292
2014-02-28,7y,7.0,4.2495
2014-02-28,8y,8.0,4.4129
2014-02-28,9y,9.0,4.4068
2014-02-28,10y,10.0,4.4276
2014-02-28,15y,15.0,4.6586
2014-02-28,20y,20.0,4.8918
2014-02-28,30y,30.0,5.0027
2014-02-28,40y,40.0,5.0748
2014-02-28,50y,50.0,5.1297
