,term,term_d,rate
2012-09-26,0d,0.0,1.9422
2012-09-26,1m,0.08,2.4034
2012-09-26,2m,0.17,2.6981
2012-09-26,3m,0.25,2.7131
2012-09-26,6m,0.5,2.7422
2012-09-26,9m,0.75,2.7784
2012-09-26,1y,1.0,2.8318
2012-09-26,2y,2.0,2.9210000000000003
2012-09-26,3y,3.0,3.0563
2012-09-26,4y,4.0,3.1558
2012-09-26,5y,5.0,3.1764
2012-09-26,6y,6.0,3.2949
2012-09-26,7y,7.0,3.3536
2012-09-26,8y,8.0,3.4178
2012-09-26,9y,9.0,3.4406
2012-09-26,10y,10.0,3.4444
2012-09-26,15y,15.0,3.7439999999999998
2012-09-26,20y,20.0,3.9899
2012-09-26,30y,30.0,4.1737
2012-09-26,40y,40.0,4.2308
2012-09-26,50y,50.0,4.2868
