,term,term_d,rate
2013-01-31,0d,0.0,1.5146
2013-01-31,1m,0.08,2.2086
2013-01-31,2m,0.17,2.6632
2013-01-31,3m,0.25,2.7132
2013-01-31,6m,0.5,2.7427
2013-01-31,9m,0.75,2.7434
2013-01-31,1y,1.0,2.8047
2013-01-31,2y,2.0,3.0561
2013-01-31,3y,3.0,3.1129
2013-01-31,4y,4.0,3.2256
2013-01-31,5y,5.0,3.2653
2013-01-31,6y,6.0,3.4391
2013-01-31,7y,7.0,3.5002
2013-01-31,8y,8.0,3.531
2013-01-31,9y,9.0,3.5665
2013-01-31,10y,10.0,3.6054
2013-01-31,15y,15.0,3.8722
2013-01-31,20y,20.0,4.1133
2013-01-31,30y,30.0,4.209
2013-01-31,40y,40.0,4.2959
2013-01-31,50y,50.0,4.3566
