,code,display_name,date,weight
0,002299.XSHE,圣农发展,2012-03-21,0.112
1,002344.XSHE,海宁皮城,2012-03-21,0.084
2,002378.XSHE,章源钨业,2012-03-21,0.06
3,002431.XSHE,棕榈园林,2012-03-21,0.08
4,600160.XSHG,巨化股份,2012-03-21,0.181
5,600259.XSHG,广晟有色,2012-03-21,0.17
6,600498.XSHG,烽火通信,2012-03-21,0.12
7,600783.XSHG,鲁信创投,2012-03-21,0.08199999999999999
8,601099.XSHG,太平洋,2012-03-21,0.067
9,601992.XSHG,金隅股份,2012-03-21,0.11
10,601991.XSHG,大唐发电,2012-03-21,0.212
11,601258.XSHG,庞大集团,2012-03-21,0.094
12,601233.XSHG,桐昆股份,2012-03-21,0.077
13,601216.XSHG,内蒙君正,2012-03-21,0.047
14,600873.XSHG,梅花集团,2012-03-21,0.079
15,600770.XSHG,综艺股份,2012-03-21,0.14400000000000002
16,600372.XSHG,中航电子,2012-03-21,0.133
17,600252.XSHG,中恒集团,2012-03-21,0.173
18,600098.XSHG,广州控股,2012-03-21,0.08199999999999999
19,002603.XSHE,以岭药业,2012-03-21,0.057
20,002594.XSHE,比亚迪,2012-03-21,0.042
21,000581.XSHE,威孚高科,2012-03-21,0.252
22,000629.XSHE,攀钢钒钛,2012-03-21,0.41
23,002038.XSHE,双鹭药业,2012-03-21,0.132
24,600000.XSHG,浦发银行,2012-03-21,2.035
25,600005.XSHG,武钢股份,2012-03-21,0.244
26,600008.XSHG,首创股份,2012-03-21,0.117
27,600009.XSHG,上海机场,2012-03-21,0.251
28,600010.XSHG,包钢股份,2012-03-21,0.348
29,600015.XSHG,华夏银行,2012-03-21,0.7440000000000001
30,600016.XSHG,民生银行,2012-03-21,2.804
31,600019.XSHG,宝钢股份,2012-03-21,0.526
32,600026.XSHG,中海发展,2012-03-21,0.081
33,600028.XSHG,中国石化,2012-03-21,0.627
34,600029.XSHG,南方航空,2012-03-21,0.204
35,600030.XSHG,中信证券,2012-03-21,1.601
