code,display_name,date,weight
000413.XSHE,东旭光电,2015-11-02,0.159
600315.XSHG,上海家化,2015-11-02,0.202
600316.XSHG,洪都航空,2015-11-02,0.118
600317.XSHG,营口港,2015-11-02,0.108
600252.XSHG,中恒集团,2015-11-02,0.19
002570.XSHE,*ST因美,2015-11-02,0.104
000825.XSHE,太钢不锈,2015-11-02,0.105
000826.XSHE,启迪桑德,2015-11-02,0.212
600256.XSHG,广汇能源,2015-11-02,0.234
000709.XSHE,河钢股份,2015-11-02,0.151
000559.XSHE,万向钱潮,2015-11-02,0.28
000156.XSHE,华数传媒,2015-11-02,0.041
000157.XSHE,中联重科,2015-11-02,0.251
000623.XSHE,吉林敖东,2015-11-02,0.215
002375.XSHE,亚厦股份,2015-11-02,0.106
000629.XSHE,攀钢钒钛,2015-11-02,0.142
600893.XSHG,航发动力,2015-11-02,0.311
600783.XSHG,鲁信创投,2015-11-02,0.082
600089.XSHG,特变电工,2015-11-02,0.335
002415.XSHE,海康威视,2015-11-02,0.461
600085.XSHG,同仁堂,2015-11-02,0.191
000792.XSHE,盐湖股份,2015-11-02,0.136
600005.XSHG,武钢股份,2015-11-02,0.166
300027.XSHE,华谊兄弟,2015-11-02,0.391
600340.XSHG,华夏幸福,2015-11-02,0.289
600000.XSHG,浦发银行,2015-11-02,2.002
600648.XSHG,外高桥,2015-11-02,0.087
600649.XSHG,城投控股,2015-11-02,0.231
300124.XSHE,汇川技术,2015-11-02,0.235
600415.XSHG,小商品城,2015-11-02,0.308
601633.XSHG,长城汽车,2015-11-02,0.154
600008.XSHG,首创股份,2015-11-02,0.114
600009.XSHG,上海机场,2015-11-02,0.318
600066.XSHG,宇通客车,2015-11-02,0.318
002051.XSHE,中工国际,2015-11-02,0.103
600060.XSHG,海信电器,2015-11-02,0.135
000937.XSHE,冀中能源,2015-11-02,0.059
601988.XSHG,中国银行,2015-11-02,0.982
601989.XSHG,中国重工,2015-11-02,1.108
000738.XSHE,航发控制,2015-11-02,0.171
600958.XSHG,东方证券,2015-11-02,0.239
600068.XSHG,葛洲坝,2015-11-02,0.234
000423.XSHE,东阿阿胶,2015-11-02,0.269
600660.XSHG,福耀玻璃,2015-11-02,0.205
601225.XSHG,陕西煤业,2015-11-02,0.104
300251.XSHE,光线传媒,2015-11-02,0.121
000630.XSHE,铜陵有色,2015-11-02,0.163
600998.XSHG,九州通,2015-11-02,0.071
601390.XSHG,中国中铁,2015-11-02,0.751
601377.XSHG,兴业证券,2015-11-02,0.411
600718.XSHG,东软集团,2015-11-02,0.169
600023.XSHG,浙能电力,2015-11-02,0.23
601398.XSHG,工商银行,2015-11-02,1.21
601021.XSHG,春秋航空,2015-11-02,0.162
600153.XSHG,建发股份,2015-11-02,0.321
600150.XSHG,中国船舶,2015-11-02,0.29
601866.XSHG,中远海发,2015-11-02,0.302
000024.XSHE,招商地产,2015-11-02,0.372
600157.XSHG,永泰能源,2015-11-02,0.181
000027.XSHE,深圳能源,2015-11-02,0.137
600867.XSHG,通化东宝,2015-11-02,0.221
600717.XSHG,天津港,2015-11-02,0.101
600863.XSHG,内蒙华电,2015-11-02,0.152
600100.XSHG,同方股份,2015-11-02,0.331
600398.XSHG,海澜之家,2015-11-02,0.234
600795.XSHG,国电电力,2015-11-02,0.441
600011.XSHG,华能国际,2015-11-02,0.419
600010.XSHG,包钢股份,2015-11-02,0.42
600016.XSHG,民生银行,2015-11-02,2.773
600015.XSHG,华夏银行,2015-11-02,0.616
601318.XSHG,中国平安,2015-11-02,3.959
600019.XSHG,宝钢股份,2015-11-02,0.306
600018.XSHG,上港集团,2015-11-02,0.199
600549.XSHG,厦门钨业,2015-11-02,0.085
601258.XSHG,庞大集团,2015-11-02,0.156
601991.XSHG,大唐发电,2015-11-02,0.178
600369.XSHG,西南证券,2015-11-02,0.262
601992.XSHG,金隅集团,2015-11-02,0.101
000725.XSHE,京东方A,2015-11-02,0.331
600372.XSHG,中航电子,2015-11-02,0.151
600373.XSHG,中文传媒,2015-11-02,0.149
000538.XSHE,云南白药,2015-11-02,0.383
000539.XSHE,粤电力A,2015-11-02,0.072
000400.XSHE,许继电气,2015-11-02,0.127
000686.XSHE,东北证券,2015-11-02,0.179
000338.XSHE,潍柴动力,2015-11-02,0.238
002024.XSHE,苏宁易购,2015-11-02,0.786
600547.XSHG,山东黄金,2015-11-02,0.142
600873.XSHG,梅花生物,2015-11-02,0.146
601919.XSHG,中远海控,2015-11-02,0.388
002594.XSHE,比亚迪,2015-11-02,0.343
600383.XSHG,金地集团,2015-11-02,0.279
600900.XSHG,长江电力,2015-11-02,0.775
000039.XSHE,中集集团,2015-11-02,0.177
601857.XSHG,中国石油,2015-11-02,0.464
600703.XSHG,三安光电,2015-11-02,0.366
000983.XSHE,西山煤电,2015-11-02,0.099
600999.XSHG,招商证券,2015-11-02,0.484
002292.XSHE,奥飞娱乐,2015-11-02,0.185
000783.XSHE,长江证券,2015-11-02,0.38
600705.XSHG,中航资本,2015-11-02,0.41
002450.XSHE,ST康得新,2015-11-02,0.558
600570.XSHG,恒生电子,2015-11-02,0.349
002153.XSHE,石基信息,2015-11-02,0.155
002065.XSHE,东华软件,2015-11-02,0.185
601158.XSHG,重庆水务,2015-11-02,0.064
000831.XSHE,五矿稀土,2015-11-02,0.112
600578.XSHG,京能电力,2015-11-02,0.088
600663.XSHG,陆家嘴,2015-11-02,0.224
300003.XSHE,乐普医疗,2015-11-02,0.212
601099.XSHG,太平洋,2015-11-02,0.208
000839.XSHE,中信国安,2015-11-02,0.24
300015.XSHE,爱尔眼科,2015-11-02,0.138
000625.XSHE,长安汽车,2015-11-02,0.379
002475.XSHE,立讯精密,2015-11-02,0.175
600688.XSHG,上海石化,2015-11-02,0.176
002344.XSHE,海宁皮城,2015-11-02,0.088
002252.XSHE,上海莱士,2015-11-02,0.246
600352.XSHG,浙江龙盛,2015-11-02,0.259
600048.XSHG,保利地产,2015-11-02,0.613
600362.XSHG,江西铜业,2015-11-02,0.127
600208.XSHG,新湖中宝,2015-11-02,0.147
000917.XSHE,电广传媒,2015-11-02,0.53
603288.XSHG,海天味业,2015-11-02,0.1
000750.XSHE,国海证券,2015-11-02,0.167
000999.XSHE,华润三九,2015-11-02,0.112
601628.XSHG,中国人寿,2015-11-02,0.482
601928.XSHG,凤凰传媒,2015-11-02,0.123
002038.XSHE,双鹭药业,2015-11-02,0.132
002470.XSHE,金正大,2015-11-02,0.143
601009.XSHG,南京银行,2015-11-02,0.373
600674.XSHG,川投能源,2015-11-02,0.256
603993.XSHG,洛阳钼业,2015-11-02,0.128
300146.XSHE,汤臣倍健,2015-11-02,0.11
002422.XSHE,科伦药业,2015-11-02,0.129
600177.XSHG,雅戈尔,2015-11-02,0.244
000046.XSHE,泛海控股,2015-11-02,0.166
601006.XSHG,大秦铁路,2015-11-02,0.592
601168.XSHG,西部矿业,2015-11-02,0.146
601169.XSHG,北京银行,2015-11-02,0.97
600271.XSHG,航天信息,2015-11-02,0.338
601098.XSHG,中南传媒,2015-11-02,0.169
600277.XSHG,亿利洁能,2015-11-02,0.113
600276.XSHG,恒瑞医药,2015-11-02,0.673
300070.XSHE,碧水源,2015-11-02,0.293
601088.XSHG,中国神华,2015-11-02,0.326
601166.XSHG,兴业银行,2015-11-02,1.905
600809.XSHG,山西汾酒,2015-11-02,0.049
600196.XSHG,复星医药,2015-11-02,0.311
601766.XSHG,中国中车,2015-11-02,1.386
601231.XSHG,环旭电子,2015-11-02,0.033
002673.XSHE,西部证券,2015-11-02,0.261
300024.XSHE,机器人,2015-11-02,0.386
600690.XSHG,青岛海尔,2015-11-02,0.33
002129.XSHE,中环股份,2015-11-02,0.131
002230.XSHE,科大讯飞,2015-11-02,0.367
