,code,display_name,date,weight
0,002299.XSHE,圣农发展,2012-03-02,0.109
1,002344.XSHE,海宁皮城,2012-03-02,0.07400000000000001
2,002378.XSHE,章源钨业,2012-03-02,0.047
3,002431.XSHE,棕榈园林,2012-03-02,0.077
4,600160.XSHG,巨化股份,2012-03-02,0.157
5,600259.XSHG,广晟有色,2012-03-02,0.156
6,600498.XSHG,烽火通信,2012-03-02,0.122
7,600783.XSHG,鲁信创投,2012-03-02,0.084
8,601099.XSHG,太平洋,2012-03-02,0.065
9,601992.XSHG,金隅股份,2012-03-02,0.124
10,601991.XSHG,大唐发电,2012-03-02,0.21600000000000005
11,601258.XSHG,庞大集团,2012-03-02,0.103
12,601233.XSHG,桐昆股份,2012-03-02,0.075
13,601216.XSHG,内蒙君正,2012-03-02,0.046
14,600873.XSHG,梅花集团,2012-03-02,0.08199999999999999
15,600770.XSHG,综艺股份,2012-03-02,0.138
16,600372.XSHG,中航电子,2012-03-02,0.139
17,600252.XSHG,中恒集团,2012-03-02,0.179
18,600098.XSHG,广州控股,2012-03-02,0.083
19,002594.XSHE,比亚迪,2012-03-02,0.04
20,000581.XSHE,威孚高科,2012-03-02,0.265
21,000629.XSHE,攀钢钒钛,2012-03-02,0.411
22,002038.XSHE,双鹭药业,2012-03-02,0.124
23,600000.XSHG,浦发银行,2012-03-02,2.097
24,600005.XSHG,武钢股份,2012-03-02,0.252
25,600008.XSHG,首创股份,2012-03-02,0.12
26,600009.XSHG,上海机场,2012-03-02,0.249
27,600010.XSHG,包钢股份,2012-03-02,0.26
28,600015.XSHG,华夏银行,2012-03-02,0.774
29,600016.XSHG,民生银行,2012-03-02,2.922
30,600019.XSHG,宝钢股份,2012-03-02,0.5329999999999999
31,600026.XSHG,中海发展,2012-03-02,0.08199999999999999
32,600028.XSHG,中国石化,2012-03-02,0.616
33,600029.XSHG,南方航空,2012-03-02,0.22
34,600030.XSHG,中信证券,2012-03-02,1.63
35,600031.XSHG,三一重工,2012-03-02,0.872
36,600036.XSHG,招商银行,2012-03-02,3.1180000000000003
37,600037.XSHG,歌华有线,2012-03-02,0.111
38,600048.XSHG,保利地产,2012-03-02,0.8029999999999999
39,600050.XSHG,中国联通,2012-03-02,0.802
40,600058.XSHG,五矿发展,2012-03-02,0.219
41,600062.XSHG,双鹤药业,2012-03-02,0.105
42,600066.XSHG,宇通客车,2012-03-02,0.233
43,600068.XSHG,葛洲坝,2012-03-02,0.34700000000000003
44,600085.XSHG,同仁堂,2012-03-02,0.188
45,600089.XSHG,特变电工,2012-03-02,0.451
46,600096.XSHG,云天化,2012-03-02,0.086
47,600100.XSHG,同方股份,2012-03-02,0.338
48,600104.XSHG,上汽集团,2012-03-02,0.698
49,600108.XSHG,亚盛集团,2012-03-02,0.149
50,600109.XSHG,国金证券,2012-03-02,0.067
51,600111.XSHG,包钢稀土,2012-03-02,0.785
52,600118.XSHG,中国卫星,2012-03-02,0.132
53,600123.XSHG,兰花科创,2012-03-02,0.295
54,600125.XSHG,铁龙物流,2012-03-02,0.162
55,600132.XSHG,重庆啤酒,2012-03-02,0.207
56,600143.XSHG,金发科技,2012-03-02,0.295
57,600150.XSHG,中国船舶,2012-03-02,0.258
58,600151.XSHG,航天机电,2012-03-02,0.078
59,600153.XSHG,建发股份,2012-03-02,0.205
60,600161.XSHG,天坛生物,2012-03-02,0.08
61,600166.XSHG,福田汽车,2012-03-02,0.214
62,600169.XSHG,太原重工,2012-03-02,0.125
63,600170.XSHG,上海建工,2012-03-02,0.069
64,600177.XSHG,雅戈尔,2012-03-02,0.269
65,600183.XSHG,生益科技,2012-03-02,0.086
66,600188.XSHG,兖州煤业,2012-03-02,0.298
67,600196.XSHG,复星医药,2012-03-02,0.208
68,600208.XSHG,新湖中宝,2012-03-02,0.153
69,600216.XSHG,浙江医药,2012-03-02,0.125
70,600219.XSHG,南山铝业,2012-03-02,0.179
71,600221.XSHG,海南航空,2012-03-02,0.119
72,600256.XSHG,广汇股份,2012-03-02,0.56
73,600266.XSHG,北京城建,2012-03-02,0.12
74,600271.XSHG,航天信息,2012-03-02,0.245
75,600307.XSHG,酒钢宏兴,2012-03-02,0.07200000000000001
76,600309.XSHG,烟台万华,2012-03-02,0.317
77,600316.XSHG,洪都航空,2012-03-02,0.151
78,600320.XSHG,振华重工,2012-03-02,0.179
79,600331.XSHG,宏达股份,2012-03-02,0.161
80,600348.XSHG,阳泉煤业,2012-03-02,0.473
81,600352.XSHG,浙江龙盛,2012-03-02,0.14
82,600362.XSHG,江西铜业,2012-03-02,0.438
83,600369.XSHG,西南证券,2012-03-02,0.16399999999999998
84,600376.XSHG,首开股份,2012-03-02,0.179
85,600380.XSHG,健康元,2012-03-02,0.066
86,600383.XSHG,金地集团,2012-03-02,0.546
87,600395.XSHG,盘江股份,2012-03-02,0.184
88,600415.XSHG,小商品城,2012-03-02,0.233
89,600418.XSHG,江淮汽车,2012-03-02,0.138
90,600428.XSHG,中远航运,2012-03-02,0.085
91,600432.XSHG,吉恩镍业,2012-03-02,0.117
92,600456.XSHG,宝钛股份,2012-03-02,0.093
93,600489.XSHG,中金黄金,2012-03-02,0.444
94,600497.XSHG,驰宏锌锗,2012-03-02,0.214
95,600500.XSHG,中化国际,2012-03-02,0.113
96,600508.XSHG,上海能源,2012-03-02,0.126
97,600516.XSHG,方大炭素,2012-03-02,0.145
98,600518.XSHG,康美药业,2012-03-02,0.382
99,600519.XSHG,贵州茅台,2012-03-02,1.6130000000000002
100,600528.XSHG,中铁二局,2012-03-02,0.083
101,600547.XSHG,山东黄金,2012-03-02,0.506
102,600549.XSHG,厦门钨业,2012-03-02,0.205
103,600550.XSHG,天威保变,2012-03-02,0.16699999999999998
104,600583.XSHG,海油工程,2012-03-02,0.233
105,600585.XSHG,海螺水泥,2012-03-02,0.705
106,600588.XSHG,用友软件,2012-03-02,0.149
107,600595.XSHG,中孚实业,2012-03-02,0.105
108,600598.XSHG,北大荒,2012-03-02,0.135
109,600600.XSHG,青岛啤酒,2012-03-02,0.23
110,600635.XSHG,大众公用,2012-03-02,0.131
111,600642.XSHG,申能股份,2012-03-02,0.262
112,600649.XSHG,城投控股,2012-03-02,0.15
113,600655.XSHG,豫园商城,2012-03-02,0.209
114,600660.XSHG,福耀玻璃,2012-03-02,0.278
115,600664.XSHG,哈药股份,2012-03-02,0.151
116,600674.XSHG,川投能源,2012-03-02,0.09
117,600690.XSHG,青岛海尔,2012-03-02,0.36
118,600694.XSHG,大商股份,2012-03-02,0.174
119,600718.XSHG,东软集团,2012-03-02,0.127
120,600737.XSHG,中粮屯河,2012-03-02,0.07200000000000001
121,600739.XSHG,辽宁成大,2012-03-02,0.4
122,600741.XSHG,华域汽车,2012-03-02,0.219
123,600779.XSHG,水井坊,2012-03-02,0.151
124,600795.XSHG,国电电力,2012-03-02,0.417
125,600804.XSHG,鹏博士,2012-03-02,0.173
126,600808.XSHG,马钢股份,2012-03-02,0.128
127,600809.XSHG,山西汾酒,2012-03-02,0.168
128,600811.XSHG,东方集团,2012-03-02,0.161
129,600812.XSHG,华北制药,2012-03-02,0.12
130,600832.XSHG,东方明珠,2012-03-02,0.191
131,600837.XSHG,海通证券,2012-03-02,1.481
132,600839.XSHG,四川长虹,2012-03-02,0.197
133,600875.XSHG,东方电气,2012-03-02,0.309
134,600879.XSHG,航天电子,2012-03-02,0.115
135,600881.XSHG,亚泰集团,2012-03-02,0.214
136,600895.XSHG,张江高科,2012-03-02,0.123
137,600900.XSHG,长江电力,2012-03-02,0.638
138,600970.XSHG,中材国际,2012-03-02,0.136
139,600997.XSHG,开滦股份,2012-03-02,0.156
140,601001.XSHG,大同煤业,2012-03-02,0.18600000000000005
141,601006.XSHG,大秦铁路,2012-03-02,0.882
142,601009.XSHG,南京银行,2012-03-02,0.393
143,601088.XSHG,中国神华,2012-03-02,1.774
144,601111.XSHG,中国国航,2012-03-02,0.229
145,601166.XSHG,兴业银行,2012-03-02,2.089
146,601168.XSHG,西部矿业,2012-03-02,0.413
147,601169.XSHG,北京银行,2012-03-02,0.903
148,601186.XSHG,中国铁建,2012-03-02,0.266
149,601318.XSHG,中国平安,2012-03-02,2.673
150,601328.XSHG,交通银行,2012-03-02,2.236
151,601333.XSHG,广深铁路,2012-03-02,0.194
152,601390.XSHG,中国中铁,2012-03-02,0.278
153,601398.XSHG,工商银行,2012-03-02,1.3130000000000002
154,601600.XSHG,中国铝业,2012-03-02,0.419
155,601601.XSHG,中国太保,2012-03-02,1.291
156,601628.XSHG,中国人寿,2012-03-02,0.546
157,601666.XSHG,平煤股份,2012-03-02,0.301
158,601699.XSHG,潞安环能,2012-03-02,0.491
159,601727.XSHG,上海电气,2012-03-02,0.223
160,601766.XSHG,中国南车,2012-03-02,0.379
161,601808.XSHG,中海油服,2012-03-02,0.204
162,601857.XSHG,中国石油,2012-03-02,0.727
163,601866.XSHG,中海集运,2012-03-02,0.14300000000000002
164,601898.XSHG,中煤能源,2012-03-02,0.354
165,601899.XSHG,紫金矿业,2012-03-02,0.715
166,601918.XSHG,国投新集,2012-03-02,0.141
167,601919.XSHG,中国远洋,2012-03-02,0.256
168,601939.XSHG,建设银行,2012-03-02,0.907
169,601958.XSHG,金钼股份,2012-03-02,0.26
170,601988.XSHG,中国银行,2012-03-02,0.414
171,601998.XSHG,中信银行,2012-03-02,0.246
172,601668.XSHG,中国建筑,2012-03-02,0.969
173,000001.XSHE,深发展A,2012-03-02,0.866
174,000002.XSHE,万科A,2012-03-02,1.615
175,000009.XSHE,中国宝安,2012-03-02,0.269
176,000012.XSHE,南玻A,2012-03-02,0.28300000000000003
177,000021.XSHE,长城开发,2012-03-02,0.081
178,000024.XSHE,招商地产,2012-03-02,0.284
179,000027.XSHE,深圳能源,2012-03-02,0.102
180,000039.XSHE,中集集团,2012-03-02,0.266
181,000059.XSHE,辽通化工,2012-03-02,0.113
182,000060.XSHG,中金岭南,2012-03-02,0.299
183,000061.XSHE,农产品,2012-03-02,0.14300000000000002
184,000063.XSHE,中兴通讯,2012-03-02,0.6629999999999999
185,000069.XSHE,华侨城A,2012-03-02,0.417
186,000100.XSHE,TCL集团,2012-03-02,0.317
187,000157.XSHE,中联重科,2012-03-02,0.8420000000000001
188,000338.XSHE,潍柴动力,2012-03-02,0.519
189,000401.XSHE,冀东水泥,2012-03-02,0.246
190,000402.XSHE,金融街,2012-03-02,0.322
191,000422.XSHE,湖北宜化,2012-03-02,0.195
192,000423.XSHE,东阿阿胶,2012-03-02,0.44
193,000425.XSHE,徐工机械,2012-03-02,0.26
194,000527.XSHE,美的电器,2012-03-02,0.5770000000000001
195,000528.XSHE,柳工,2012-03-02,0.19
196,000538.XSHE,云南白药,2012-03-02,0.276
197,000562.XSHE,宏源证券,2012-03-02,0.158
198,000568.XSHE,泸州老窖,2012-03-02,0.551
199,000623.XSHE,吉林敖东,2012-03-02,0.273
200,000625.XSHE,长安汽车,2012-03-02,0.185
201,000630.XSHE,铜陵有色,2012-03-02,0.303
202,000651.XSHE,格力电器,2012-03-02,0.8640000000000001
203,000680.XSHE,山推股份,2012-03-02,0.126
204,000686.XSHE,东北证券,2012-03-02,0.076
205,000709.XSHE,河北钢铁,2012-03-02,0.339
206,000718.XSHE,苏宁环球,2012-03-02,0.112
207,000728.XSHE,国元证券,2012-03-02,0.192
208,000729.XSHE,燕京啤酒,2012-03-02,0.17600000000000002
209,000758.XSHE,中色股份,2012-03-02,0.2
210,000768.XSHE,西飞国际,2012-03-02,0.223
211,000778.XSHE,新兴铸管,2012-03-02,0.14
212,000780.XSHE,平庄能源,2012-03-02,0.102
213,000783.XSHE,长江证券,2012-03-02,0.303
214,000792.XSHE,盐湖股份,2012-03-02,0.473
