code,display_name,date,weight
000413.XSHE,东旭光电,2015-07-17,0.142
600315.XSHG,上海家化,2015-07-17,0.201
600316.XSHG,洪都航空,2015-07-17,0.128
600317.XSHG,营口港,2015-07-17,0.106
600252.XSHG,中恒集团,2015-07-17,0.184
002570.XSHE,*ST因美,2015-07-17,0.086
000825.XSHE,太钢不锈,2015-07-17,0.14
000826.XSHE,启迪桑德,2015-07-17,0.17
600256.XSHG,广汇能源,2015-07-17,0.281
000709.XSHE,河钢股份,2015-07-17,0.257
000559.XSHE,万向钱潮,2015-07-17,0.216
000156.XSHE,华数传媒,2015-07-17,0.04
000157.XSHE,中联重科,2015-07-17,0.307
000623.XSHE,吉林敖东,2015-07-17,0.207
002375.XSHE,亚厦股份,2015-07-17,0.169
000629.XSHE,攀钢钒钛,2015-07-17,0.199
600893.XSHG,航发动力,2015-07-17,0.268
600783.XSHG,鲁信创投,2015-07-17,0.096
600089.XSHG,特变电工,2015-07-17,0.331
002415.XSHE,海康威视,2015-07-17,0.472
600085.XSHG,同仁堂,2015-07-17,0.212
000792.XSHE,盐湖股份,2015-07-17,0.156
600005.XSHG,武钢股份,2015-07-17,0.245
300027.XSHE,华谊兄弟,2015-07-17,0.286
600340.XSHG,华夏幸福,2015-07-17,0.278
600000.XSHG,浦发银行,2015-07-17,1.638
600648.XSHG,外高桥,2015-07-17,0.085
600649.XSHG,城投控股,2015-07-17,0.12
300124.XSHE,汇川技术,2015-07-17,0.194
600415.XSHG,小商品城,2015-07-17,0.359
601633.XSHG,长城汽车,2015-07-17,0.148
600008.XSHG,首创股份,2015-07-17,0.119
600009.XSHG,上海机场,2015-07-17,0.263
600066.XSHG,宇通客车,2015-07-17,0.236
002051.XSHE,中工国际,2015-07-17,0.099
600060.XSHG,海信电器,2015-07-17,0.167
000937.XSHE,冀中能源,2015-07-17,0.073
601988.XSHG,中国银行,2015-07-17,0.978
601989.XSHG,中国重工,2015-07-17,1.172
000738.XSHE,航发控制,2015-07-17,0.131
600958.XSHG,东方证券,2015-07-17,0.261
600068.XSHG,葛洲坝,2015-07-17,0.279
000423.XSHE,东阿阿胶,2015-07-17,0.246
600660.XSHG,福耀玻璃,2015-07-17,0.173
601225.XSHG,陕西煤业,2015-07-17,0.141
300251.XSHE,光线传媒,2015-07-17,0.095
000630.XSHE,铜陵有色,2015-07-17,0.111
600998.XSHG,九州通,2015-07-17,0.063
601390.XSHG,中国中铁,2015-07-17,0.807
601377.XSHG,兴业证券,2015-07-17,0.491
600718.XSHG,东软集团,2015-07-17,0.161
600023.XSHG,浙能电力,2015-07-17,0.233
601398.XSHG,工商银行,2015-07-17,1.105
601021.XSHG,春秋航空,2015-07-17,0.131
600153.XSHG,建发股份,2015-07-17,0.257
600150.XSHG,中国船舶,2015-07-17,0.306
601866.XSHG,中远海发,2015-07-17,0.26
000024.XSHE,招商地产,2015-07-17,0.282
600157.XSHG,永泰能源,2015-07-17,0.199
000027.XSHE,深圳能源,2015-07-17,0.127
600867.XSHG,通化东宝,2015-07-17,0.15
600717.XSHG,天津港,2015-07-17,0.108
600863.XSHG,内蒙华电,2015-07-17,0.205
600100.XSHG,同方股份,2015-07-17,0.322
600398.XSHG,海澜之家,2015-07-17,0.211
600795.XSHG,国电电力,2015-07-17,0.591
600011.XSHG,华能国际,2015-07-17,0.508
600010.XSHG,包钢股份,2015-07-17,0.437
600016.XSHG,民生银行,2015-07-17,2.534
600015.XSHG,华夏银行,2015-07-17,0.584
601318.XSHG,中国平安,2015-07-17,3.829
600019.XSHG,宝钢股份,2015-07-17,0.373
600018.XSHG,上港集团,2015-07-17,0.174
600549.XSHG,厦门钨业,2015-07-17,0.094
601258.XSHG,庞大集团,2015-07-17,0.153
601991.XSHG,大唐发电,2015-07-17,0.206
600369.XSHG,西南证券,2015-07-17,0.239
601992.XSHG,金隅集团,2015-07-17,0.112
000725.XSHE,京东方A,2015-07-17,0.456
600372.XSHG,中航电子,2015-07-17,0.159
600373.XSHG,中文传媒,2015-07-17,0.114
000538.XSHE,云南白药,2015-07-17,0.388
000539.XSHE,粤电力A,2015-07-17,0.092
000400.XSHE,许继电气,2015-07-17,0.131
000686.XSHE,东北证券,2015-07-17,0.197
000338.XSHE,潍柴动力,2015-07-17,0.331
002024.XSHE,苏宁易购,2015-07-17,0.585
600547.XSHG,山东黄金,2015-07-17,0.152
600873.XSHG,梅花生物,2015-07-17,0.168
601919.XSHG,中远海控,2015-07-17,0.329
002594.XSHE,比亚迪,2015-07-17,0.223
600383.XSHG,金地集团,2015-07-17,0.245
600900.XSHG,长江电力,2015-07-17,0.613
000039.XSHE,中集集团,2015-07-17,0.24
601857.XSHG,中国石油,2015-07-17,0.475
600703.XSHG,三安光电,2015-07-17,0.388
000983.XSHE,西山煤电,2015-07-17,0.129
600999.XSHG,招商证券,2015-07-17,0.53
002292.XSHE,奥飞娱乐,2015-07-17,0.165
000783.XSHE,长江证券,2015-07-17,0.4
600705.XSHG,中航资本,2015-07-17,0.447
002450.XSHE,ST康得新,2015-07-17,0.378
600570.XSHG,恒生电子,2015-07-17,0.478
002153.XSHE,石基信息,2015-07-17,0.139
002065.XSHE,东华软件,2015-07-17,0.189
601158.XSHG,重庆水务,2015-07-17,0.053
000831.XSHE,五矿稀土,2015-07-17,0.13
600578.XSHG,京能电力,2015-07-17,0.107
600663.XSHG,陆家嘴,2015-07-17,0.175
300003.XSHE,乐普医疗,2015-07-17,0.171
601099.XSHG,太平洋,2015-07-17,0.275
000839.XSHE,中信国安,2015-07-17,0.191
300015.XSHE,爱尔眼科,2015-07-17,0.109
000625.XSHE,长安汽车,2015-07-17,0.412
002475.XSHE,立讯精密,2015-07-17,0.146
600688.XSHG,上海石化,2015-07-17,0.203
002344.XSHE,海宁皮城,2015-07-17,0.095
002252.XSHE,上海莱士,2015-07-17,0.156
600352.XSHG,浙江龙盛,2015-07-17,0.278
600048.XSHG,保利地产,2015-07-17,0.635
600362.XSHG,江西铜业,2015-07-17,0.154
600208.XSHG,新湖中宝,2015-07-17,0.163
000917.XSHE,电广传媒,2015-07-17,0.42
603288.XSHG,海天味业,2015-07-17,0.075
000750.XSHE,国海证券,2015-07-17,0.201
000999.XSHE,华润三九,2015-07-17,0.103
601628.XSHG,中国人寿,2015-07-17,0.45
601928.XSHG,凤凰传媒,2015-07-17,0.113
002038.XSHE,双鹭药业,2015-07-17,0.134
002470.XSHE,金正大,2015-07-17,0.117
601009.XSHG,南京银行,2015-07-17,0.397
600674.XSHG,川投能源,2015-07-17,0.238
603993.XSHG,洛阳钼业,2015-07-17,0.032
300146.XSHE,汤臣倍健,2015-07-17,0.099
002422.XSHE,科伦药业,2015-07-17,0.124
600177.XSHG,雅戈尔,2015-07-17,0.246
000046.XSHE,泛海控股,2015-07-17,0.173
601006.XSHG,大秦铁路,2015-07-17,0.72
601168.XSHG,西部矿业,2015-07-17,0.18
601169.XSHG,北京银行,2015-07-17,0.971
600271.XSHG,航天信息,2015-07-17,0.309
601098.XSHG,中南传媒,2015-07-17,0.142
600277.XSHG,亿利洁能,2015-07-17,0.132
600276.XSHG,恒瑞医药,2015-07-17,0.451
300070.XSHE,碧水源,2015-07-17,0.225
601088.XSHG,中国神华,2015-07-17,0.356
601166.XSHG,兴业银行,2015-07-17,1.701
600809.XSHG,山西汾酒,2015-07-17,0.063
600196.XSHG,复星医药,2015-07-17,0.286
601766.XSHG,中国中车,2015-07-17,1.452
601231.XSHG,环旭电子,2015-07-17,0.032
002673.XSHE,西部证券,2015-07-17,0.274
300024.XSHE,机器人,2015-07-17,0.306
600690.XSHG,青岛海尔,2015-07-17,0.399
002129.XSHE,中环股份,2015-07-17,0.157
002230.XSHE,科大讯飞,2015-07-17,0.256
601186.XSHG,中国铁建,2015-07-17,0.415
002236.XSHE,大华股份,2015-07-17,0.161
600050.XSHG,中国联通,2015-07-17,0.536
601933.XSHG,永辉超市,2015-07-17,0.203
002001.XSHE,新和成,2015-07-17,0.08
601901.XSHG,方正证券,2015-07-17,0.422
600597.XSHG,光明乳业,2015-07-17,0.122
600497.XSHG,驰宏锌锗,2015-07-17,0.126
002007.XSHE,华兰生物,2015-07-17,0.111
002008.XSHE,大族激光,2015-07-17,0.209
601898.XSHG,中煤能源,2015-07-17,0.18
601939.XSHG,建设银行,2015-07-17,0.59
000598.XSHE,兴蓉环境,2015-07-17,0.148
002736.XSHE,国信证券,2015-07-17,0.266
600600.XSHG,青岛啤酒,2015-07-17,0.14
000793.XSHE,华闻传媒,2015-07-17,0.257
600166.XSHG,福田汽车,2015-07-17,0.127
601179.XSHG,中国西电,2015-07-17,0.181
002500.XSHE,山西证券,2015-07-17,0.197
601788.XSHG,光大证券,2015-07-17,0.318
600518.XSHG,康美药业,2015-07-17,0.471
600519.XSHG,贵州茅台,2015-07-17,1.015
601998.XSHG,中信银行,2015-07-17,0.212
000858.XSHE,五粮液,2015-07-17,0.519
600516.XSHG,方大炭素,2015-07-17,0.106
000729.XSHE,燕京啤酒,2015-07-17,0.126
600221.XSHG,海航控股,2015-07-17,0.326
600028.XSHG,中国石化,2015-07-17,0.64
000728.XSHE,国元证券,2015-07-17,0.386
000166.XSHE,申万宏源,2015-07-17,0.625
000503.XSHE,国新健康,2015-07-17,0.304
002310.XSHE,东方园林,2015-07-17,0.167
600188.XSHG,兖州煤业,2015-07-17,0.046
601699.XSHG,潞安环能,2015-07-17,0.1
000581.XSHE,威孚高科,2015-07-17,0.159
002465.XSHE,海格通信,2015-07-17,0.222
000060.XSHE,中金岭南,2015-07-17,0.213
000061.XSHE,农产品,2015-07-17,0.149
000776.XSHE,广发证券,2015-07-17,0.578
000063.XSHE,中兴通讯,2015-07-17,0.404
000778.XSHE,新兴铸管,2015-07-17,0.244
600588.XSHG,用友网络,2015-07-17,0.278
000069.XSHE,华侨城A,2015-07-17,0.407
002241.XSHE,歌尔股份,2015-07-17,0.236
601669.XSHG,中国电建,2015-07-17,0.404
601668.XSHG,中国建筑,2015-07-17,1.075
601106.XSHG,中国一重,2015-07-17,0.273
300002.XSHE,神州泰岳,2015-07-17,0.157
000333.XSHE,美的集团,2015-07-17,0.678
600642.XSHG,申能股份,2015-07-17,0.197
300058.XSHE,蓝色光标,2015-07-17,0.184
300059.XSHE,东方财富,2015-07-17,0.645
000100.XSHE,TCL集团,2015-07-17,0.416
002146.XSHE,荣盛发展,2015-07-17,0.165
600118.XSHG,中国卫星,2015-07-17,0.291
601969.XSHG,海南矿业,2015-07-17,0.032
600115.XSHG,东方航空,2015-07-17,0.361
601216.XSHG,君正集团,2015-07-17,0.128
600111.XSHG,北方稀土,2015-07-17,0.341
601929.XSHG,吉视传媒,2015-07-17,0.115
