code,display_name,date,weight
002044.XSHE,美年健康,2017-11-20,0.173
000413.XSHE,东旭光电,2017-11-20,0.213
000415.XSHE,渤海租赁,2017-11-20,0.104
002426.XSHE,胜利精密,2017-11-20,0.11
601009.XSHG,南京银行,2017-11-20,0.357
600999.XSHG,招商证券,2017-11-20,0.376
002049.XSHE,紫光国微,2017-11-20,0.104
000826.XSHE,启迪桑德,2017-11-20,0.168
600256.XSHG,广汇能源,2017-11-20,0.116
000709.XSHE,河钢股份,2017-11-20,0.156
000559.XSHE,万向钱潮,2017-11-20,0.138
000156.XSHE,华数传媒,2017-11-20,0.071
000157.XSHE,中联重科,2017-11-20,0.179
000623.XSHE,吉林敖东,2017-11-20,0.194
002450.XSHE,ST康得新,2017-11-20,0.529
000555.XSHE,神州信息,2017-11-20,0.043
600498.XSHG,烽火通信,2017-11-20,0.166
600893.XSHG,航发动力,2017-11-20,0.241
601877.XSHG,正泰电器,2017-11-20,0.096
600909.XSHG,华安证券,2017-11-20,0.092
601872.XSHG,招商轮船,2017-11-20,0.095
600089.XSHG,特变电工,2017-11-20,0.331
600895.XSHG,张江高科,2017-11-20,0.118
601117.XSHG,中国化学,2017-11-20,0.116
600085.XSHG,同仁堂,2017-11-20,0.162
601229.XSHG,上海银行,2017-11-20,0.133
002841.XSHE,视源股份,2017-11-20,0.029
000792.XSHE,盐湖股份,2017-11-20,0.189
000793.XSHE,华闻传媒,2017-11-20,0.182
300027.XSHE,华谊兄弟,2017-11-20,0.129
600436.XSHG,片仔癀,2017-11-20,0.18
600000.XSHG,浦发银行,2017-11-20,1.246
000959.XSHE,首钢股份,2017-11-20,0.093
600649.XSHG,城投控股,2017-11-20,0.107
300124.XSHE,汇川技术,2017-11-20,0.271
600415.XSHG,小商品城,2017-11-20,0.168
601633.XSHG,长城汽车,2017-11-20,0.123
600008.XSHG,首创股份,2017-11-20,0.125
600009.XSHG,上海机场,2017-11-20,0.371
300144.XSHE,宋城演艺,2017-11-20,0.129
600066.XSHG,宇通客车,2017-11-20,0.297
600060.XSHG,海信电器,2017-11-20,0.105
600061.XSHG,国投资本,2017-11-20,0.149
000425.XSHE,徐工机械,2017-11-20,0.139
601988.XSHG,中国银行,2017-11-20,0.73
601989.XSHG,中国重工,2017-11-20,0.521
000738.XSHE,航发控制,2017-11-20,0.075
600958.XSHG,东方证券,2017-11-20,0.417
600068.XSHG,葛洲坝,2017-11-20,0.239
000423.XSHE,东阿阿胶,2017-11-20,0.295
601155.XSHG,新城控股,2017-11-20,0.162
300251.XSHE,光线传媒,2017-11-20,0.075
000630.XSHE,铜陵有色,2017-11-20,0.162
601390.XSHG,中国中铁,2017-11-20,0.587
002152.XSHE,广电运通,2017-11-20,0.08
601788.XSHG,光大证券,2017-11-20,0.256
601398.XSHG,工商银行,2017-11-20,1.157
601021.XSHG,春秋航空,2017-11-20,0.077
600153.XSHG,建发股份,2017-11-20,0.146
600150.XSHG,中国船舶,2017-11-20,0.149
601866.XSHG,中远海发,2017-11-20,0.11
600718.XSHG,东软集团,2017-11-20,0.12
600157.XSHG,永泰能源,2017-11-20,0.153
300315.XSHE,掌趣科技,2017-11-20,0.117
000627.XSHE,天茂集团,2017-11-20,0.103
601901.XSHG,方正证券,2017-11-20,0.284
600309.XSHG,万华化学,2017-11-20,0.446
000876.XSHE,新希望,2017-11-20,0.137
600795.XSHG,国电电力,2017-11-20,0.35
000783.XSHE,长江证券,2017-11-20,0.263
600010.XSHG,包钢股份,2017-11-20,0.313
600016.XSHG,民生银行,2017-11-20,1.723
600015.XSHG,华夏银行,2017-11-20,0.512
601318.XSHG,中国平安,2017-11-20,6.13
600019.XSHG,宝钢股份,2017-11-20,0.596
