,code,display_name,date,weight
0,600143.XSHG,金发科技,2011-06-22,0.25
1,600153.XSHG,建发股份,2011-06-22,0.21
2,600161.XSHG,天坛生物,2011-06-22,0.08
3,600166.XSHG,福田汽车,2011-06-22,0.19
4,600169.XSHG,太原重工,2011-06-22,0.18
5,600177.XSHG,雅戈尔,2011-06-22,0.24
6,600183.XSHG,生益科技,2011-06-22,0.09
7,600188.XSHG,兖州煤业,2011-06-22,0.39
8,600216.XSHG,浙江医药,2011-06-22,0.16
9,600256.XSHG,广汇股份,2011-06-22,0.5
10,600266.XSHG,北京城建,2011-06-22,0.13
11,600271.XSHG,航天信息,2011-06-22,0.21
12,600276.XSHG,恒瑞医药,2011-06-22,0.3
13,600300.XSHG,维维股份,2011-06-22,0.08
14,600309.XSHG,烟台万华,2011-06-22,0.36
15,600312.XSHG,平高电气,2011-06-22,0.13
16,600316.XSHG,洪都航空,2011-06-22,0.17
17,600320.XSHG,振华重工,2011-06-22,0.22
18,600325.XSHG,华发股份,2011-06-22,0.13
19,600348.XSHG,国阳新能,2011-06-22,0.55
20,600362.XSHG,江西铜业,2011-06-22,0.54
21,600369.XSHG,西南证券,2011-06-22,0.11
22,600380.XSHG,健康元,2011-06-22,0.09
23,600395.XSHG,盘江股份,2011-06-22,0.21
24,600432.XSHG,吉恩镍业,2011-06-22,0.13
25,600456.XSHG,宝钛股份,2011-06-22,0.1
26,600497.XSHG,驰宏锌锗,2011-06-22,0.25
27,600500.XSHG,中化国际,2011-06-22,0.13
28,600508.XSHG,上海能源,2011-06-22,0.13
29,600517.XSHG,置信电气,2011-06-22,0.08
30,600518.XSHG,康美药业,2011-06-22,0.37
31,600528.XSHG,中铁二局,2011-06-22,0.12
32,600535.XSHG,天士力,2011-06-22,0.2
33,600547.XSHG,山东黄金,2011-06-22,0.61
34,600582.XSHG,天地科技,2011-06-22,0.16
35,600585.XSHG,海螺水泥,2011-06-22,1.02
36,600588.XSHG,用友软件,2011-06-22,0.16
37,600595.XSHG,中孚实业,2011-06-22,0.14
38,600597.XSHG,光明乳业,2011-06-22,0.06
39,600598.XSHG,北大荒,2011-06-22,0.19
40,600600.XSHG,青岛啤酒,2011-06-22,0.23
41,600611.XSHG,大众交通,2011-06-22,0.08
42,600635.XSHG,大众公用,2011-06-22,0.15
43,600642.XSHG,申能股份,2011-06-22,0.28
44,600657.XSHG,信达地产,2011-06-22,0.05
45,600663.XSHG,陆家嘴,2011-06-22,0.11
46,600664.XSHG,哈药股份,2011-06-22,0.22
47,600690.XSHG,青岛海尔,2011-06-22,0.41
48,600694.XSHG,大商股份,2011-06-22,0.21
49,600703.XSHG,三安光电,2011-06-22,0.18
50,600737.XSHG,中粮屯河,2011-06-22,0.1
51,600741.XSHG,华域汽车,2011-06-22,0.21
52,600779.XSHG,水井坊,2011-06-22,0.13
53,600804.XSHG,鹏博士,2011-06-22,0.12
54,600808.XSHG,马钢股份,2011-06-22,0.16
55,600823.XSHG,世茂股份,2011-06-22,0.09
56,600832.XSHG,东方明珠,2011-06-22,0.24
57,600837.XSHG,海通证券,2011-06-22,0.81
58,600863.XSHG,内蒙华电,2011-06-22,0.09
59,600875.XSHG,东方电气,2011-06-22,0.31
60,600879.XSHG,航天电子,2011-06-22,0.15
61,600887.XSHG,伊利股份,2011-06-22,0.48
62,600900.XSHG,长江电力,2011-06-22,0.71
63,600970.XSHG,中材国际,2011-06-22,0.19
64,600999.XSHG,招商证券,2011-06-22,0.23
