code,display_name,date,weight
600259.XSHG,广晟有色,2014-05-19,0.09
600315.XSHG,上海家化,2014-05-19,0.34
600316.XSHG,洪都航空,2014-05-19,0.14
600252.XSHG,中恒集团,2014-05-19,0.23
002570.XSHE,*ST因美,2014-05-19,0.18
600170.XSHG,上海建工,2014-05-19,0.1
000826.XSHE,启迪桑德,2014-05-19,0.22
600256.XSHG,广汇能源,2014-05-19,0.44
000709.XSHE,河钢股份,2014-05-19,0.16
601231.XSHG,环旭电子,2014-05-19,0.1
000156.XSHE,华数传媒,2014-05-19,0.04
000157.XSHE,中联重科,2014-05-19,0.41
002236.XSHE,大华股份,2014-05-19,0.34
000623.XSHE,吉林敖东,2014-05-19,0.23
002155.XSHE,湖南黄金,2014-05-19,0.1
600588.XSHG,用友网络,2014-05-19,0.16
000703.XSHE,恒逸石化,2014-05-19,0.05
002375.XSHE,亚厦股份,2014-05-19,0.17
000629.XSHE,攀钢钒钛,2014-05-19,0.17
600893.XSHG,航发动力,2014-05-19,0.25
002294.XSHE,信立泰,2014-05-19,0.12
601139.XSHG,深圳燃气,2014-05-19,0.06
600123.XSHG,兰花科创,2014-05-19,0.11
600089.XSHG,特变电工,2014-05-19,0.6
600895.XSHG,张江高科,2014-05-19,0.11
000012.XSHE,南玻A,2014-05-19,0.21
600085.XSHG,同仁堂,2014-05-19,0.23
601238.XSHG,广汽集团,2014-05-19,0.13
601369.XSHG,陕鼓动力,2014-05-19,0.08
000792.XSHE,盐湖股份,2014-05-19,0.19
000793.XSHE,华闻传媒,2014-05-19,0.3
600340.XSHG,华夏幸福,2014-05-19,0.28
600000.XSHG,浦发银行,2014-05-19,2.27
600648.XSHG,外高桥,2014-05-19,0.1
600649.XSHG,城投控股,2014-05-19,0.21
600415.XSHG,小商品城,2014-05-19,0.15
601633.XSHG,长城汽车,2014-05-19,0.27
600008.XSHG,首创股份,2014-05-19,0.15
600009.XSHG,上海机场,2014-05-19,0.26
600066.XSHG,宇通客车,2014-05-19,0.31
002051.XSHE,中工国际,2014-05-19,0.07
600062.XSHG,华润双鹤,2014-05-19,0.14
600060.XSHG,海信电器,2014-05-19,0.17
000937.XSHE,冀中能源,2014-05-19,0.08
601988.XSHG,中国银行,2014-05-19,0.34
601989.XSHG,中国重工,2014-05-19,0.49
601555.XSHG,东吴证券,2014-05-19,0.18
000933.XSHE,神火股份,2014-05-19,0.08
600068.XSHG,葛洲坝,2014-05-19,0.18
000423.XSHE,东阿阿胶,2014-05-19,0.35
601866.XSHG,中远海发,2014-05-19,0.1
000630.XSHE,铜陵有色,2014-05-19,0.13
601390.XSHG,中国中铁,2014-05-19,0.27
600718.XSHG,东软集团,2014-05-19,0.23
601398.XSHG,工商银行,2014-05-19,1.16
600153.XSHG,建发股份,2014-05-19,0.21
600150.XSHG,中国船舶,2014-05-19,0.21
600663.XSHG,陆家嘴,2014-05-19,0.14
000024.XSHE,招商地产,2014-05-19,0.24
600157.XSHG,永泰能源,2014-05-19,0.1
601098.XSHG,中南传媒,2014-05-19,0.14
601901.XSHG,方正证券,2014-05-19,0.43
600096.XSHG,云天化,2014-05-19,0.07
600100.XSHG,同方股份,2014-05-19,0.25
600795.XSHG,国电电力,2014-05-19,0.4
600011.XSHG,华能国际,2014-05-19,0.47
600010.XSHG,包钢股份,2014-05-19,0.24
600016.XSHG,民生银行,2014-05-19,3.69
600015.XSHG,华夏银行,2014-05-19,0.78
601318.XSHG,中国平安,2014-05-19,3.88
600655.XSHG,豫园股份,2014-05-19,0.15
600019.XSHG,宝钢股份,2014-05-19,0.4
600018.XSHG,上港集团,2014-05-19,0.44
600549.XSHG,厦门钨业,2014-05-19,0.14
600395.XSHG,盘江股份,2014-05-19,0.07
601258.XSHG,庞大集团,2014-05-19,0.08
002603.XSHE,以岭药业,2014-05-19,0.07
601991.XSHG,大唐发电,2014-05-19,0.22
600369.XSHG,西南证券,2014-05-19,0.22
601992.XSHG,金隅集团,2014-05-19,0.13
000536.XSHE,华映科技,2014-05-19,0.07
000725.XSHE,京东方A,2014-05-19,0.46
600372.XSHG,中航电子,2014-05-19,0.15
601998.XSHG,中信银行,2014-05-19,0.3
000538.XSHE,云南白药,2014-05-19,0.61
000728.XSHE,国元证券,2014-05-19,0.19
600079.XSHG,人福医药,2014-05-19,0.23
000400.XSHE,许继电气,2014-05-19,0.24
000686.XSHE,东北证券,2014-05-19,0.15
600863.XSHG,内蒙华电,2014-05-19,0.15
000338.XSHE,潍柴动力,2014-05-19,0.38
002024.XSHE,苏宁易购,2014-05-19,0.59
601888.XSHG,中国国旅,2014-05-19,0.2
600547.XSHG,山东黄金,2014-05-19,0.24
600873.XSHG,梅花生物,2014-05-19,0.1
600811.XSHG,东方集团,2014-05-19,0.16
002106.XSHE,莱宝高科,2014-05-19,0.09
002299.XSHE,圣农发展,2014-05-19,0.1
601918.XSHG,新集能源,2014-05-19,0.06
600143.XSHG,金发科技,2014-05-19,0.15
600383.XSHG,金地集团,2014-05-19,0.77
600900.XSHG,长江电力,2014-05-19,0.58
000039.XSHE,中集集团,2014-05-19,0.23
601857.XSHG,中国石油,2014-05-19,0.54
600703.XSHG,三安光电,2014-05-19,0.4
000983.XSHE,西山煤电,2014-05-19,0.17
600999.XSHG,招商证券,2014-05-19,0.5
000783.XSHE,长江证券,2014-05-19,0.32
600705.XSHG,中航资本,2014-05-19,0.23
002450.XSHE,ST康得新,2014-05-19,0.32
600783.XSHG,鲁信创投,2014-05-19,0.07
600266.XSHG,北京城建,2014-05-19,0.08
600267.XSHG,海正药业,2014-05-19,0.15
601717.XSHG,郑煤机,2014-05-19,0.09
601158.XSHG,重庆水务,2014-05-19,0.11
000831.XSHE,五矿稀土,2014-05-19,0.19
600660.XSHG,福耀玻璃,2014-05-19,0.24
600498.XSHG,烽火通信,2014-05-19,0.11
600664.XSHG,哈药股份,2014-05-19,0.12
601099.XSHG,太平洋,2014-05-19,0.16
000839.XSHE,中信国安,2014-05-19,0.12
000625.XSHE,长安汽车,2014-05-19,0.46
600688.XSHG,上海石化,2014-05-19,0.14
002344.XSHE,海宁皮城,2014-05-19,0.12
600352.XSHG,浙江龙盛,2014-05-19,0.4
600048.XSHG,保利地产,2014-05-19,0.68
000528.XSHE,柳工,2014-05-19,0.1
600362.XSHG,江西铜业,2014-05-19,0.21
601101.XSHG,昊华能源,2014-05-19,0.05
600208.XSHG,新湖中宝,2014-05-19,0.15
000750.XSHE,国海证券,2014-05-19,0.14
000999.XSHE,华润三九,2014-05-19,0.18
601628.XSHG,中国人寿,2014-05-19,0.42
601928.XSHG,凤凰传媒,2014-05-19,0.13
002038.XSHE,双鹭药业,2014-05-19,0.24
000758.XSHE,中色股份,2014-05-19,0.11
601009.XSHG,南京银行,2014-05-19,0.34
600674.XSHG,川投能源,2014-05-19,0.24
603993.XSHG,洛阳钼业,2014-05-19,0.02
600997.XSHG,开滦股份,2014-05-19,0.06
603000.XSHG,人民网,2014-05-19,0.12
002422.XSHE,科伦药业,2014-05-19,0.19
601001.XSHG,大同煤业,2014-05-19,0.07
600177.XSHG,雅戈尔,2014-05-19,0.23
000046.XSHE,泛海控股,2014-05-19,0.14
601006.XSHG,大秦铁路,2014-05-19,0.82
601168.XSHG,西部矿业,2014-05-19,0.2
601169.XSHG,北京银行,2014-05-19,0.83
600271.XSHG,航天信息,2014-05-19,0.22
600276.XSHG,恒瑞医药,2014-05-19,0.47
601333.XSHG,广深铁路,2014-05-19,0.18
601088.XSHG,中国神华,2014-05-19,0.97
601166.XSHG,兴业银行,2014-05-19,2.41
600809.XSHG,山西汾酒,2014-05-19,0.08
600196.XSHG,复星医药,2014-05-19,0.45
601766.XSHG,中国中车,2014-05-19,0.42
600216.XSHG,浙江医药,2014-05-19,0.13
002673.XSHE,西部证券,2014-05-19,0.08
600058.XSHG,五矿发展,2014-05-19,0.1
600690.XSHG,青岛海尔,2014-05-19,0.52
002129.XSHE,中环股份,2014-05-19,0.13
002230.XSHE,科大讯飞,2014-05-19,0.29
600219.XSHG,南山铝业,2014-05-19,0.12
600694.XSHG,大商股份,2014-05-19,0.17
600050.XSHG,中国联通,2014-05-19,0.56
601933.XSHG,永辉超市,2014-05-19,0.16
002001.XSHE,新和成,2014-05-19,0.15
000596.XSHE,古井贡酒,2014-05-19,0.05
600597.XSHG,光明乳业,2014-05-19,0.23
600497.XSHG,驰宏锌锗,2014-05-19,0.14
002007.XSHE,华兰生物,2014-05-19,0.15
601898.XSHG,中煤能源,2014-05-19,0.16
600598.XSHG,北大荒,2014-05-19,0.11
000598.XSHE,兴蓉环境,2014-05-19,0.17
600859.XSHG,王府井,2014-05-19,0.08
600600.XSHG,青岛啤酒,2014-05-19,0.29
002431.XSHE,棕榈股份,2014-05-19,0.06
600160.XSHG,巨化股份,2014-05-19,0.09
601336.XSHG,新华保险,2014-05-19,0.35
600166.XSHG,福田汽车,2014-05-19,0.18
002500.XSHE,山西证券,2014-05-19,0.14
600518.XSHG,康美药业,2014-05-19,0.5
600519.XSHG,贵州茅台,2014-05-19,1.41
000858.XSHE,五粮液,2014-05-19,0.69
600516.XSHG,方大炭素,2014-05-19,0.13
000729.XSHE,燕京啤酒,2014-05-19,0.19
600221.XSHG,海航控股,2014-05-19,0.21
600028.XSHG,中国石化,2014-05-19,0.57
600029.XSHG,南方航空,2014-05-19,0.17
600376.XSHG,首开股份,2014-05-19,0.11
600971.XSHG,恒源煤电,2014-05-19,0.05
600188.XSHG,兖州煤业,2014-05-19,0.07
601699.XSHG,潞安环能,2014-05-19,0.14
002415.XSHE,海康威视,2014-05-19,0.48
000581.XSHE,威孚高科,2014-05-19,0.31
600582.XSHG,天地科技,2014-05-19,0.1
000060.XSHE,中金岭南,2014-05-19,0.16
000061.XSHE,农产品,2014-05-19,0.23
000776.XSHE,广发证券,2014-05-19,0.62
000063.XSHE,中兴通讯,2014-05-19,0.54
