code,display_name,date,weight
601688.XSHG,华泰证券,2012-07-09,0.37
601118.XSHG,海南橡胶,2012-07-09,0.11
601958.XSHG,金钼股份,2012-07-09,0.26
002399.XSHE,海普瑞,2012-07-09,0.07
000878.XSHE,云南铜业,2012-07-09,0.27
600109.XSHG,国金证券,2012-07-09,0.09
600108.XSHG,亚盛集团,2012-07-09,0.14
601618.XSHG,中国中冶,2012-07-09,0.25
000937.XSHE,冀中能源,2012-07-09,0.22
600104.XSHG,上汽集团,2012-07-09,0.66
600348.XSHG,阳泉煤业,2012-07-09,0.39
000876.XSHE,新希望,2012-07-09,0.16
601328.XSHG,交通银行,2012-07-09,2.19
000402.XSHE,金融街,2012-07-09,0.33
601919.XSHG,中远海控,2012-07-09,0.22
000651.XSHE,格力电器,2012-07-09,0.92
000401.XSHE,冀东水泥,2012-07-09,0.2
600320.XSHG,振华重工,2012-07-09,0.16
002299.XSHE,圣农发展,2012-07-09,0.11
601519.XSHG,大智慧,2012-07-09,0.03
002146.XSHE,荣盛发展,2012-07-09,0.13
002594.XSHE,比亚迪,2012-07-09,0.03
002304.XSHE,洋河股份,2012-07-09,0.92
000895.XSHE,双汇发展,2012-07-09,0.39
000718.XSHE,苏宁环球,2012-07-09,0.14
600808.XSHG,马钢股份,2012-07-09,0.11
600068.XSHG,葛洲坝,2012-07-09,0.29
002385.XSHE,大北农,2012-07-09,0.16
600804.XSHG,鹏博士,2012-07-09,0.17
600879.XSHG,航天电子,2012-07-09,0.11
002073.XSHE,软控股份,2012-07-09,0.1
601808.XSHG,中海油服,2012-07-09,0.21
000898.XSHE,鞍钢股份,2012-07-09,0.15
000562.XSHE,宏源证券,2012-07-09,0.21
600489.XSHG,中金黄金,2012-07-09,0.44
601989.XSHG,中国重工,2012-07-09,0.48
600887.XSHG,伊利股份,2012-07-09,0.69
000002.XSHE,万科A,2012-07-09,1.81
600737.XSHG,中粮糖业,2012-07-09,0.06
000001.XSHE,平安银行,2012-07-09,0.82
600585.XSHG,海螺水泥,2012-07-09,0.62
600481.XSHG,双良节能,2012-07-09,0.05
600528.XSHG,中铁工业,2012-07-09,0.1
600583.XSHG,海油工程,2012-07-09,0.25
600635.XSHG,大众公用,2012-07-09,0.13
000009.XSHE,中国宝安,2012-07-09,0.23
000961.XSHE,中南建设,2012-07-09,0.09
000960.XSHE,锡业股份,2012-07-09,0.19
002155.XSHE,湖南黄金,2012-07-09,0.22
601166.XSHG,兴业银行,2012-07-09,2.06
600406.XSHG,国电南瑞,2012-07-09,0.37
000969.XSHE,安泰科技,2012-07-09,0.13
000968.XSHE,蓝焰控股,2012-07-09,0.08
600132.XSHG,重庆啤酒,2012-07-09,0.13
601601.XSHG,中国太保,2012-07-09,1.47
601600.XSHG,中国铝业,2012-07-09,0.37
000061.XSHE,农产品,2012-07-09,0.13
