code,display_name,date,weight
600259.XSHG,广晟有色,2013-11-21,0.1
600315.XSHG,上海家化,2013-11-21,0.37
600316.XSHG,洪都航空,2013-11-21,0.14
600252.XSHG,中恒集团,2013-11-21,0.23
002570.XSHE,*ST因美,2013-11-21,0.25
600170.XSHG,上海建工,2013-11-21,0.1
600256.XSHG,广汇能源,2013-11-21,0.74
000709.XSHE,河钢股份,2013-11-21,0.16
000156.XSHE,华数传媒,2013-11-21,0.03
000157.XSHE,中联重科,2013-11-21,0.5
002236.XSHE,大华股份,2013-11-21,0.36
000623.XSHE,吉林敖东,2013-11-21,0.25
002155.XSHE,湖南黄金,2013-11-21,0.13
600588.XSHG,用友网络,2013-11-21,0.11
000703.XSHE,恒逸石化,2013-11-21,0.06
002375.XSHE,亚厦股份,2013-11-21,0.17
000629.XSHE,攀钢钒钛,2013-11-21,0.19
600893.XSHG,航发动力,2013-11-21,0.18
002294.XSHE,信立泰,2013-11-21,0.14
600125.XSHG,铁龙物流,2013-11-21,0.11
600123.XSHG,兰花科创,2013-11-21,0.16
600089.XSHG,特变电工,2013-11-21,0.57
600895.XSHG,张江高科,2013-11-21,0.11
000012.XSHE,南玻A,2013-11-21,0.23
600085.XSHG,同仁堂,2013-11-21,0.25
601238.XSHG,广汽集团,2013-11-21,0.14
601369.XSHG,陕鼓动力,2013-11-21,0.07
000792.XSHE,盐湖股份,2013-11-21,0.21
600005.XSHG,武钢股份,2013-11-21,0.19
600340.XSHG,华夏幸福,2013-11-21,0.25
600000.XSHG,浦发银行,2013-11-21,2.3
600550.XSHG,保变电气,2013-11-21,0.07
600649.XSHG,城投控股,2013-11-21,0.24
601117.XSHG,中国化学,2013-11-21,0.28
600415.XSHG,小商品城,2013-11-21,0.19
601633.XSHG,长城汽车,2013-11-21,0.34
600642.XSHG,申能股份,2013-11-21,0.21
600009.XSHG,上海机场,2013-11-21,0.28
002092.XSHE,中泰化学,2013-11-21,0.1
600066.XSHG,宇通客车,2013-11-21,0.28
002051.XSHE,中工国际,2013-11-21,0.08
600062.XSHG,华润双鹤,2013-11-21,0.14
600060.XSHG,海信电器,2013-11-21,0.18
000937.XSHE,冀中能源,2013-11-21,0.11
601988.XSHG,中国银行,2013-11-21,0.36
600432.XSHG,退市吉恩,2013-11-21,0.07
601555.XSHG,东吴证券,2013-11-21,0.18
000933.XSHE,神火股份,2013-11-21,0.1
000422.XSHE,*ST宜化,2013-11-21,0.12
000423.XSHE,东阿阿胶,2013-11-21,0.45
601101.XSHG,昊华能源,2013-11-21,0.07
000630.XSHE,铜陵有色,2013-11-21,0.15
601390.XSHG,中国中铁,2013-11-21,0.29
600718.XSHG,东软集团,2013-11-21,0.23
601398.XSHG,工商银行,2013-11-21,1.25
600153.XSHG,建发股份,2013-11-21,0.19
600150.XSHG,中国船舶,2013-11-21,0.19
601866.XSHG,中远海发,2013-11-21,0.12
000024.XSHE,招商地产,2013-11-21,0.34
600157.XSHG,永泰能源,2013-11-21,0.13
000027.XSHE,深圳能源,2013-11-21,0.09
601098.XSHG,中南传媒,2013-11-21,0.11
601901.XSHG,方正证券,2013-11-21,0.36
600096.XSHG,云天化,2013-11-21,0.08
600100.XSHG,同方股份,2013-11-21,0.26
000780.XSHE,平庄能源,2013-11-21,0.04
600011.XSHG,华能国际,2013-11-21,0.48
600010.XSHG,包钢股份,2013-11-21,0.25
600016.XSHG,民生银行,2013-11-21,4.02
600015.XSHG,华夏银行,2013-11-21,0.69
601318.XSHG,中国平安,2013-11-21,2.45
